time_index,month_sin,month_cos,region_to,subdivision,category,q1,q2,q3,q4,holiday_period,time_squared,time_cubed,time_seasonal,region_encoded,subdivision_encoded,category_encoded,time_region,time_subdivision,Сумма по полю distributed_ads_cost, revenue_first_transactions, revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,Сумма по полю first_transactions,Сумма по полю repeat_transactions,Сумма по полю ads_cost,Сумма по полю not_ads_cost,Сумма по полю bonus_company,Сумма по полю promo_cost
33,-1.0,-1.8369701987210297e-16,other,organic_web,Съедобные букеты,0,0,0,1,0,1089,35937,-33.0,4,3,27,132,99,37039.29217057818,19996.71611774741,15446.798493872673,104.9484493597531,186.98541191344876,2.230597838930035,2.3029446142324073,299574.87079707603,732582.11,190.73055945993136,317.4933773638566
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Съедобные букеты,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,27,136,102,37039.29217057818,19806.873974890266,15446.798493872673,104.9484493597531,184.2113203992282,2.3226997603618673,2.3075467163345094,316007.35179707606,760641.98,190.73055945993136,317.4933773638566
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Съедобные букеты,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,27,140,105,61339.90323584327,20554.70525342461,17878.742959237607,112.46564510253712,184.1795945927766,2.3663798515899463,2.436408758291925,280322.0623526316,858835.12,221.14905598384675,321.13431749104717
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,Товары для праздника,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,28,128,96,5609.683673709307,11938.315130643296,9326.606679428778,14.619487496056495,24.244373324721224,1.1871822460229189,1.6096958204057428,311074.2840301588,592465.3811904762,153.5573832763666,279.3665107377961
33,-1.0,-1.8369701987210297e-16,other,organic_web,Товары для праздника,0,0,0,1,0,1089,35937,-33.0,4,3,28,132,99,5615.7349490944625,12702.721540090004,9485.113875414118,14.619487496056495,24.849023672868697,1.190642751951022,1.6237217944317166,299419.56224444445,732582.11,154.87221086257352,202.29798496670276
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Товары для праздника,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,28,136,102,5615.7349490944625,12672.161540090005,9432.417524839404,14.619487496056495,24.244373324721224,1.190642751951022,1.6503884610983832,315852.0432444445,760641.98,154.87221086257352,202.29798496670276
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Товары для праздника,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,28,140,105,5847.071838684779,12983.054826722,10056.382635851804,14.619487496056495,24.244373324721224,1.1789434579843983,1.7225590842886833,279835.07546666666,858835.12,184.15885511376166,205.93892509389335
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,Украшения,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,29,128,96,8066.195445410475,10723.839437607578,8624.19022462578,14.569429883375028,24.244373324721224,1.1871822460229189,1.5930130112664116,311074.2840301588,592465.3811904762,26.488730544742,188.00800376435708
33,-1.0,-1.8369701987210297e-16,other,organic_web,Украшения,0,0,0,1,0,1089,35937,-33.0,4,3,29,132,99,8123.3340667340035,11269.957210829165,8676.886575200493,14.569429883375028,24.849023672868697,1.190642751951022,1.5805130112664116,299419.56224444445,732582.11,25.757772752534212,132.99861125500303
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Украшения,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,29,136,102,8123.3340667340035,11201.790425114881,8624.19022462578,14.569429883375028,24.244373324721224,1.190642751951022,1.6071796779330783,315852.0432444445,760641.98,25.757772752534212,132.99861125500303
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Украшения,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,29,140,105,8352.680956324317,10883.035349357306,8634.68905748615,14.644321491375923,24.244373324721224,1.1789434579843983,1.5680212179770794,279835.07546666666,858835.12,26.20398357874504,134.81862000964458
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,Хендмейд и хобби,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,30,128,96,4944.356785127104,10723.839437607578,8534.524728881737,5.6490964610471055,22.524390688622898,1.1871822460229189,1.6010757956887962,1450266.3183006162,592465.3811904762,26.488730544742,192.91371805007137
33,-1.0,-1.8369701987210297e-16,other,organic_web,Хендмейд и хобби,0,0,0,1,0,1089,35937,-33.0,4,3,30,132,99,5001.495406450634,11269.957210829165,8587.22107945645,5.6490964610471055,23.129041036770367,1.190642751951022,1.5885757956887965,1656051.5412897936,732582.11,25.757772752534212,137.90432554071734
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Хендмейд и хобби,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,30,136,102,5001.495406450634,11201.790425114881,8534.524728881737,5.6223162752885925,22.524390688622898,1.190642751951022,1.615242462355463,1686629.7071079751,760641.98,25.757772752534212,137.90432554071734
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Хендмейд и хобби,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,30,140,105,4856.919150228605,10883.035349357306,8498.579857545537,5.61061152838808,22.524390688622898,1.1789434579843983,1.576084002399464,1643732.1852023813,858835.12,26.20398357874504,139.72433429535886
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,1,128,96,63711.66447474748,7799.736235780251,13895.313448510005,8.244339959879088,10.94381404568398,1.7631342034372497,1.68032772458378,340873.2111190476,592465.3811904762,222.3875841542275,272.80998954689136
33,-1.0,-1.8369701987210297e-16,other,organic_web,,0,0,0,1,0,1089,35937,-33.0,4,3,1,132,99,60759.99003030304,7880.251174715094,15080.09441912513,8.301733658931743,11.200814223632165,1.971915398471624,1.717363438869494,329251.23933333333,732582.11,226.2556796236378,221.09413747364277
34,-0.8660254037844386,0.5000000000000001,other,organic_web,,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,1,136,102,64048.63530808082,7964.790806373425,15984.146464579675,8.301733658931743,10.967688439823657,1.831315133669808,1.74633433201144,344731.3103333333,760641.98,233.83115971472034,221.09413747364277
35,-0.5000000000000004,0.8660254037844384,other,organic_web,,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,1,140,105,66734.11697474748,9824.635962688719,17422.868507365227,8.301733658931743,10.910252542387761,1.8588178630003267,1.8035126891153288,311833.7225555556,858835.12,253.0374469865788,224.61458226379088
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,Комнатные растения,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,13,128,96,22037.673487386117,15381.925533464213,7164.711223908152,59.09502365053526,121.63405978159359,2.568100510044606,1.7492682501580339,325628.6201190476,592465.3811904762,183.46438795814808,299.5835191232174
33,-1.0,-1.8369701987210297e-16,other,organic_web,Комнатные растения,0,0,0,1,0,1089,35937,-33.0,4,3,13,132,99,17089.93384185942,15377.456428201056,7139.36762284003,59.072501861778186,121.63405978159359,2.409649472597625,1.7137884589854155,307920.5908989899,732582.11,179.3227488925409,237.9895617868109
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Комнатные растения,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,13,136,102,17683.940425192755,14924.88568731037,7033.6617801434,59.23904054865406,121.33098285851668,2.395916139264292,1.6911385879416196,325876.44014502165,760641.98,182.5466367644439,237.9895617868109
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Комнатные растения,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,13,140,105,15769.645612227941,17066.00020483417,8097.33975511036,60.37977110061397,120.23335527230977,2.4580401770703135,1.7124794625974982,292383.6272561328,858835.12,181.17811709505528,246.9502970911113
32,-0.8660254037844384,-0.5000000000000004,other,organic_web,Цветы,0,0,1,0,0,1024,32768,-27.712812921102028,4,3,31,128,96,1702545.9572857143,2017043.437144753,1212864.290949651,3650.0564004840044,5935.448075868895,268.35786087456887,176.3473771557143,1450266.3183006162,592465.3811904762,487446.2134444519,316534.30067460187
33,-1.0,-1.8369701987210297e-16,other,organic_web,Цветы,0,0,0,1,0,1089,35937,-33.0,4,3,31,132,99,1610819.1430000002,1768862.7832904933,1323427.9271897601,3399.30500704411,6889.566591981632,269.9043419321703,202.14660131369422,1656051.5412897936,732582.11,489177.0932671383,318126.1182599567
34,-0.8660254037844386,0.5000000000000001,other,organic_web,Цветы,0,0,0,1,0,1156,39304,-29.444863728670914,4,3,31,136,102,1342260.8930000002,1864168.2991295198,1446665.1894083484,3353.868167622886,6971.824888991943,272.8492119283952,208.55735410476282,1686629.7071079751,760641.98,488715.82553732465,318285.04643642734
35,-0.5000000000000004,0.8660254037844384,other,organic_web,Цветы,0,0,0,1,1,1225,42875,-17.500000000000014,4,3,31,140,105,1641612.9529999997,1951106.003347163,1641197.196165248,3398.7643155463247,7080.106077595043,280.7849243573062,232.1698425965428,1643732.1852023813,858835.12,494291.9757851255,326691.5406089583
32,-0.8660254037844384,-0.5000000000000004,other,other,Аксессуары,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,2,128,128,2456.003801823952,10071.714904736551,15800.922253357538,8.244339959879088,10.829766706957699,2.1891430722046366,1.6472009122815983,359756.53484126984,639352.6511904761,375.5636004116282,445.0089003258614
33,-1.0,-1.8369701987210297e-16,other,other,Аксессуары,0,0,0,1,0,1089,35937,-33.0,4,4,2,132,132,2290.7575753282254,10556.570037007792,15374.170586690874,8.301733658931743,11.048810298985382,2.228565015960282,1.6842366265673123,343853.9430555555,745545.24,358.34039286445835,350.4567456504529
34,-0.8660254037844386,0.5000000000000001,other,other,Аксессуары,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,2,136,136,2410.8722932214428,10586.38534406485,15428.8433139636,8.301733658931743,10.829766706957699,2.0340853294358965,1.72032873183047,355432.3640555556,773715.58,358.34039286445835,337.92046678335055
35,-0.5000000000000004,0.8660254037844384,other,other,Аксессуары,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,2,140,140,2385.7259640462325,10748.942523941987,15744.663130157383,8.301733658931743,10.829766706957699,1.972542955370062,1.7775070889343594,371869.3732222222,877056.22,358.34039286445835,337.92046678335055
32,-0.8660254037844384,-0.5000000000000004,other,other,Воздушные шары,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,4,128,128,66144.33387274,10115.826215835581,21589.461846834925,49.361612526334575,109.80501964569716,2.45086801085175,2.795555051271661,344021.9408260882,639352.6511904761,433.4667827058654,387.3579107878242
33,-1.0,-1.8369701987210297e-16,other,other,Воздушные шары,0,0,0,1,0,1089,35937,-33.0,4,4,4,132,132,80658.85835229958,10764.779975379553,21162.71018016826,49.361612526334575,109.80501964569716,2.3652300561724973,2.7343509008151274,325758.44082608813,745545.24,416.2435751586955,321.03462491176043
34,-0.8660254037844386,0.5000000000000001,other,other,Воздушные шары,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,4,136,136,80160.64835229957,10595.929282436611,21217.382907440984,49.361612526334575,109.80501964569716,2.2640570213297626,2.7163861708463135,337336.8618260881,773715.58,416.2435751586955,311.98665373696576
35,-0.5000000000000004,0.8660254037844384,other,other,Воздушные шары,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,4,140,140,86398.96875437956,10754.518062313746,20459.755364683013,49.361612526334575,111.07115181245287,2.137843844947965,2.703432486479276,351348.26099275483,877056.22,416.2435751586955,311.98665373696576
32,-0.8660254037844384,-0.5000000000000004,other,other,Декор,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,5,128,128,18427.346488013747,6232.0216138145315,5374.066639524929,40.74219964136981,76.46426785252477,1.3050044242157837,1.3529198977171206,330585.5955811773,639352.6511904761,183.17943864708803,379.5513744671831
33,-1.0,-1.8369701987210297e-16,other,other,Декор,0,0,0,1,0,1089,35937,-33.0,4,4,5,132,132,21858.45224310689,6907.634939380172,6991.0039886855675,40.85943178422695,76.46426785252477,1.3266651743882434,1.3866268971861466,314683.003795463,745545.24,165.9562310999182,313.2280885911194
34,-0.8660254037844386,0.5000000000000001,other,other,Декор,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,5,136,136,20136.77910337626,6898.727222380877,6976.35034483636,40.85943178422695,76.46426785252477,1.2608739894331746,1.3866268971861466,326261.424795463,773715.58,164.12742157610865,308.59256508138105
35,-0.5000000000000004,0.8660254037844384,other,other,Декор,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,5,140,140,19917.893205045635,6863.647842669521,7270.577828531849,41.0130379187686,77.73040001928048,1.2095573438124934,1.463954700971329,340272.82396212965,877056.22,164.12742157610865,308.59256508138105
32,-0.8660254037844384,-0.5000000000000004,other,other,Картины,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,11,128,128,2628.6533245922874,8043.136344470552,5355.182491452961,3.23638888797319,4.625953349084991,1.5520837723554917,1.3884976623912342,345368.33384126984,639352.6511904761,226.67159363218775,391.66947973034104
33,-1.0,-1.8369701987210297e-16,other,other,Картины,0,0,0,1,0,1089,35937,-33.0,4,4,11,132,132,2641.12866724963,8442.772014122214,5717.929285103194,3.210151346136716,4.660604379838,1.7088317784622666,1.4209546618602604,323379.68462121213,745545.24,209.44838608501792,313.2280885911194
34,-0.8660254037844386,0.5000000000000001,other,other,Картины,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,11,136,136,2791.1887456810027,8502.05584895705,5686.8704031587495,3.2010541891151725,4.614000641286695,1.6414659132325173,1.4209546618602604,337433.8838672439,773715.58,207.6195765612084,308.59256508138105
35,-0.5000000000000004,0.8660254037844384,other,other,Картины,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,11,140,140,2979.6001625422587,9339.213543364593,5791.090467452715,3.240488464106324,4.157597530327488,1.5882284531321984,1.4646285350349906,353275.6679227994,877056.22,203.60652656120837,308.59256508138105
32,-0.8660254037844384,-0.5000000000000004,other,other,Кондитерские и пекарни,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,14,128,128,60448.88140550418,29009.060645705988,27671.12123517656,333.78243213245884,476.8891456349509,4.773263764627853,5.358824533598303,709880.8569278498,639352.6511904761,568.9203839608105,1737.732777014547
33,-1.0,-1.8369701987210297e-16,other,other,Кондитерские и пекарни,0,0,0,1,0,1089,35937,-33.0,4,4,14,132,132,67011.96000146378,30838.66326909088,27671.12123517656,341.0801206705491,476.8891456349509,5.296170639232781,5.267760670822484,589752.5364754689,745545.24,610.4394851512867,1813.282141157581
34,-0.8660254037844386,0.5000000000000001,other,other,Кондитерские и пекарни,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,14,136,136,73870.64692454069,30973.15775831101,27671.12123517656,341.0801206705491,476.8891456349509,5.306170639232781,5.267760670822484,577440.0882849927,773715.58,614.0080565798581,1809.0077259529028
35,-0.5000000000000004,0.8660254037844384,other,other,Кондитерские и пекарни,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,14,140,140,80852.39401256377,31125.37775831101,31066.652947485527,340.27095087031404,476.8891456349509,5.244511722701742,5.384537965995297,577305.1874516595,877056.22,597.0644571400821,1826.8430412682178
32,-0.8660254037844384,-0.5000000000000004,other,other,Косметика и парфюмерия,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,15,128,128,6098.21843907373,3106.140463618782,2163.6887682261363,3.028088907403469,8.88742410518976,1.163727780269047,1.130228452277793,330611.27634343435,639352.6511904761,52.87667727675856,177.00893615242458
33,-1.0,-1.8369701987210297e-16,other,other,Косметика и парфюмерия,0,0,0,1,0,1089,35937,-33.0,4,4,15,132,132,4997.919116831214,3127.77551372164,2210.6242094371178,3.1200927107452103,9.198337925338862,1.245655741197008,1.1838466292836372,315324.9834062049,745545.24,50.91184394342524,109.5180919342396
34,-0.8660254037844386,0.5000000000000001,other,other,Косметика и парфюмерия,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,15,136,136,5146.068624767722,2976.9093273452704,2220.646055324761,3.0995073448915513,9.198337925338862,1.245655741197008,1.200556030993039,326903.40440620494,773715.58,50.91184394342524,108.59343680006349
35,-0.5000000000000004,0.8660254037844384,other,other,Косметика и парфюмерия,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,15,140,140,5561.859196000412,2894.4495689452756,2270.0704156138554,3.2719478801270343,9.48238123800782,1.252655741197008,1.2133109356692149,340718.178957487,877056.22,50.289991935955584,106.52412041588269
32,-0.8660254037844384,-0.5000000000000004,other,other,Магазины чая и кофе,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,16,128,128,5905.486942611273,3011.613402721724,2042.2698709183962,2.9052464190003633,6.065663145536417,1.1622992088404758,1.1057428711234814,329738.6444148629,639352.6511904761,54.99031836752315,171.8834520171592
33,-1.0,-1.8369701987210297e-16,other,other,Магазины чая и кофе,0,0,0,1,0,1089,35937,-33.0,4,4,16,132,132,4748.064248659047,2988.2281194912484,2076.6385065738223,2.997250222342105,6.376576965685522,1.23381050310177,1.1716987104669878,314017.2274776335,745545.24,53.57761836752316,104.39260779897425
34,-0.8660254037844386,0.5000000000000001,other,other,Магазины чая и кофе,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,16,136,136,4842.756534373332,2837.36193311488,2086.6603524614657,2.9766648564884464,6.376576965685522,1.23381050310177,1.1898962074144848,325595.6484776335,773715.58,53.57761836752316,103.46795266479816
35,-0.5000000000000004,0.8660254037844384,other,other,Магазины чая и кофе,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,16,140,140,5145.82044354586,2734.4698890005984,2112.3708521808453,3.1491053917239293,6.660620278354481,1.23081050310177,1.1929288898684387,339450.40969558223,877056.22,52.9557663600535,101.39863628061738
32,-0.8660254037844384,-0.5000000000000004,other,other,Продукты и напитки,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,26,128,128,1003.8256755524956,11708.17576311572,4695.7344394236015,4.063725224322767,6.167495133805499,1.155025658115838,1.1013843833148567,331816.91838834586,639352.6511904761,64.24201353966876,276.4184185842191
33,-1.0,-1.8369701987210297e-16,other,other,Продукты и напитки,0,0,0,1,0,1089,35937,-33.0,4,4,26,132,132,1157.9395586748176,11272.440977550712,4774.304316034539,3.945821989665814,6.324624786403014,1.1966021697684368,1.1700053532267196,315925.8966026316,745545.24,62.82931353966875,150.6452586321458
34,-0.8660254037844386,0.5000000000000001,other,other,Продукты и напитки,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,26,136,136,1173.1220197971975,11198.511172355908,5390.487668487642,3.9252366238121557,6.324624786403014,1.1966021697684368,1.2168695168408832,327504.3176026316,773715.58,62.82931353966875,149.72060349796973
35,-0.5000000000000004,0.8660254037844384,other,other,Продукты и напитки,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,26,140,140,1310.8785126031926,11133.826017076404,6964.120476977554,3.921234958378258,6.6086680990719735,1.193602169768437,1.2199021992948371,341659.3067692982,877056.22,62.207461532199105,147.65128711378892
32,-0.8660254037844384,-0.5000000000000004,other,other,Съедобные букеты,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,27,128,128,130953.31153953912,15713.85133223995,13929.63059365919,106.10363569515683,174.14357064360746,2.5033656144363894,2.0502360184854473,331816.91838834586,639352.6511904761,225.97390634846613,460.390943098746
33,-1.0,-1.8369701987210297e-16,other,other,Съедобные букеты,0,0,0,1,0,1089,35937,-33.0,4,4,27,132,132,131123.62487287246,16159.473192446203,15389.812524175704,107.32039705879319,174.14357064360746,2.5033656144363894,2.3029446142324073,315925.8966026316,745545.24,220.17538773132682,352.54988140499097
34,-0.8660254037844386,0.5000000000000001,other,other,Съедобные букеты,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,27,136,136,131123.62487287246,15706.309049589061,15389.812524175704,107.32039705879319,174.57698706589483,2.525467655252716,2.3075467163345094,327504.3176026316,773715.58,220.17538773132682,352.54988140499097
35,-0.5000000000000004,0.8660254037844384,other,other,Съедобные букеты,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,27,140,140,133461.51519450624,15772.142606769912,17998.65069324434,114.83759280157722,176.39126125944324,2.5263086474265393,2.436408758291925,341659.3067692982,877056.22,220.17538773132682,350.4805650208101
32,-0.8660254037844384,-0.5000000000000004,other,other,Товары для праздника,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,28,128,128,9347.502200134586,14245.87594897358,9395.636179428777,14.619487496056495,24.244373324721224,1.7084781277345555,1.654312861900833,330858.56025238096,639352.6511904761,165.5004441942215,312.7286017469039
33,-1.0,-1.8369701987210297e-16,other,other,Товары для праздника,0,0,0,1,0,1089,35937,-33.0,4,4,28,132,132,9294.518076001572,15057.236148787008,9554.143375414116,14.619487496056495,24.849023672868697,1.7806615773856027,1.6479145935025645,314923.2184666667,745545.24,164.13192557708217,233.6612482586062
34,-0.8660254037844386,0.5000000000000001,other,other,Товары для праздника,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,28,136,136,9294.518076001572,14936.922815453676,9501.447024839405,14.619487496056495,24.244373324721224,1.7806615773856027,1.6479145935025645,326501.6394666667,773715.58,164.13192557708217,233.6612482586062
35,-0.5000000000000004,0.8660254037844384,other,other,Товары для праздника,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,28,140,140,9787.142530332047,14656.98497955624,10056.382635851804,14.619487496056495,24.244373324721224,1.7702122834189788,1.7200852166928646,340653.1986333333,877056.22,164.13192557708217,231.5919318744254
32,-0.8660254037844384,-0.5000000000000004,other,other,Украшения,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,29,128,128,12028.989149807872,13274.506559653812,8654.264118565174,14.569429883375028,24.244373324721224,1.7084781277345555,1.6087637813517524,330858.56025238096,639352.6511904761,40.2767551282044,202.77160122822067
33,-1.0,-1.8369701987210297e-16,other,other,Украшения,0,0,0,1,0,1089,35937,-33.0,4,4,29,132,132,12032.212371613232,13577.85905509762,8706.960469139885,14.569429883375028,24.849023672868697,1.7806615773856027,1.605430448018419,314923.2184666667,745545.24,39.54579733599661,148.98205187000957
34,-0.8660254037844386,0.5000000000000001,other,other,Украшения,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,29,136,136,12032.212371613232,13419.938936049999,8654.264118565174,14.569429883375028,24.244373324721224,1.7806615773856027,1.6147637813517521,326501.6394666667,773715.58,39.54579733599661,149.38246900326826
35,-0.5000000000000004,0.8660254037844384,other,other,Украшения,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,29,140,140,12547.637568633769,13032.524769383333,8611.156784758878,14.644321491375923,24.244373324721224,1.7702122834189788,1.575605321395753,340653.1986333333,877056.22,39.685307825507095,147.31315261908745
32,-0.8660254037844384,-0.5000000000000004,other,other,Хендмейд и хобби,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,30,128,128,6853.772809381847,13274.506559653812,8564.598622821131,5.6490964610471055,22.524390688622898,1.7084781277345555,1.616826565774137,2938978.581163059,639352.6511904761,40.2767551282044,198.29160122822066
33,-1.0,-1.8369701987210297e-16,other,other,Хендмейд и хобби,0,0,0,1,0,1089,35937,-33.0,4,4,30,132,132,6835.1416270701975,13577.85905509762,8617.294973395845,5.6490964610471055,23.129041036770367,1.7806615773856027,1.6134932324408036,3122531.8987301583,745545.24,39.54579733599661,144.50205187000955
34,-0.8660254037844386,0.5000000000000001,other,other,Хендмейд и хобби,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,30,136,136,6835.1416270701975,13419.938936049999,8564.598622821131,5.6223162752885925,22.524390688622898,1.7806615773856027,1.622826565774137,3218019.183730158,773715.58,39.54579733599661,144.90246900326827
35,-0.5000000000000004,0.8660254037844384,other,other,Хендмейд и хобби,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,30,140,140,6930.614207095312,13032.524769383333,8475.047584818263,5.61061152838808,22.524390688622898,1.7702122834189788,1.583668105818138,3024497.270896825,877056.22,39.685307825507095,142.83315261908746
32,-0.8660254037844384,-0.5000000000000004,other,other,Комнатные растения,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,13,128,128,31345.00072614461,9276.629523438325,7079.794758523535,82.77877114605948,119.33452193897644,2.206967132515489,1.7232209036209394,345368.33384126984,639352.6511904761,233.05340249949364,407.059611928861
33,-1.0,-1.8369701987210297e-16,other,other,Комнатные растения,0,0,0,1,0,1089,35937,-33.0,4,4,13,132,132,32326.97183711143,9681.045029398445,7054.451157455414,87.70458019583326,118.77252193897644,2.2709639804549333,1.6877411124483208,323379.68462121213,745545.24,215.8301949523238,328.61822078963917
34,-0.8660254037844386,0.5000000000000001,other,other,Комнатные растения,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,13,136,136,32186.42350377809,9727.437530899946,6948.745314758786,88.85566433725457,118.77252193897644,2.2235676434585963,1.6702533314121526,337433.8838672439,773715.58,214.00138542851428,323.98269727990083
35,-0.5000000000000004,0.8660254037844384,other,other,Комнатные растения,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,13,140,140,32824.8405633019,10636.595289469042,7432.024539725747,88.5391329908935,118.77252193897644,2.1300464926653064,1.687149761623587,353275.6679227994,877056.22,209.98833542851426,323.98269727990083
32,-0.8660254037844384,-0.5000000000000004,other,other,Цветы,0,0,1,0,0,1024,32768,-27.712812921102028,4,4,31,128,128,2680055.8225194807,581563.0548161849,1112182.4579443545,3657.129705133376,5898.098593545662,54.5636234575522,184.11013526648824,2938978.581163059,639352.6511904761,283772.8489915036,152857.53629761905
33,-1.0,-1.8369701987210297e-16,other,other,Цветы,0,0,0,1,0,1089,35937,-33.0,4,4,31,132,132,2905989.808075037,623256.1950564495,1122532.2114165768,3675.5667657394365,6825.065705839997,55.482817167698585,185.14513526648824,3122531.8987301583,745545.24,284739.23452376487,150950.51288152536
34,-0.8660254037844386,0.5000000000000001,other,other,Цветы,0,0,0,1,0,1156,39304,-29.444863728670914,4,4,31,136,136,2658163.2600194807,613119.9295935375,1143961.3714165767,3688.272561048605,6936.010252850308,54.22281716769859,187.76363526648822,3218019.183730158,773715.58,283065.7187939512,148781.81695295393
35,-0.5000000000000004,0.8660254037844384,other,other,Цветы,0,0,0,1,1,1225,42875,-17.500000000000014,4,4,31,140,140,3330321.551876624,651957.774060176,1178277.4516906082,3708.2496342786203,7066.684569658534,60.042138927623725,186.86893929579227,3024497.270896825,877056.22,281051.0662851257,148975.83640533488
32,-0.8660254037844384,-0.5000000000000004,other,paid_apps,Аксессуары,0,0,1,0,0,1024,32768,-27.712812921102028,4,5,2,128,160,2710.370421604202,10050.961736037363,15997.284678674627,1.8925595198232008,7.657139122839075,2.0580723189685517,1.8950736225230447,359756.53484126984,698845.58,537.814236954607,428.8953750372506
33,-1.0,-1.8369701987210297e-16,other,paid_apps,Аксессуары,0,0,0,1,0,1089,35937,-33.0,4,5,2,132,165,2597.155970721751,10416.647453674459,15570.533012007962,1.8925595198232008,7.76855907957991,2.049688832859944,1.86822745072099,343853.9430555555,727351.62,520.5910294074372,372.3018287447536
34,-0.8660254037844386,0.5000000000000001,other,paid_apps,Аксессуары,0,0,0,1,0,1156,39304,-29.444863728670914,4,5,2,136,170,2450.67283940862,10572.285260731518,15625.20573928069,1.8998124842500783,7.6647180702074955,1.9906913665875994,1.895271936936529,355432.3640555556,775061.94,520.5910294074372,359.76554987765115
35,-0.5000000000000004,0.8660254037844384,other,paid_apps,Аксессуары,0,0,0,1,1,1225,42875,-17.500000000000014,4,5,2,140,175,2441.9764218495707,10917.68752394199,15941.025555474473,1.9652555002452043,7.695273625763051,1.9400182678914868,1.9524502940404183,371869.3732222222,905720.44,502.7001960741039,362.0202867197564
32,-0.8660254037844384,-0.5000000000000004,other,paid_apps,Воздушные шары,0,0,1,0,0,1024,32768,-27.712812921102028,4,5,4,128,160,129846.83121988403,10095.073047136395,23304.4309766083,37.645229434175455,81.28733795941716,2.268044010862418,3.2514671930117447,344021.9408260882,698845.58,633.1136236348202,565.2868440939582
