year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,Сумма по полю distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2024,8,Q3,H2,cis,,paid_web,paid,Комнатные растения,,non_flowers,,,2219,2219,13,5,18,,1,1,,,295,,295
2024,8,Q3,H2,cis,,paid_web,paid,Цветы,,flowers,,594258,280613,874871,3895,1241,5136,143,64,207,943851,,3723,1540,949114
2024,8,Q3,H2,cis,,partners,paid,Вкусные наборы,,non_flowers,,,942,942,,,0,,1,1,,,,143,143
2024,8,Q3,H2,cis,,partners,paid,Воздушные шары,,non_flowers,,,15310,15310,,4,4,,3,3,,,,1452,1452
2024,8,Q3,H2,cis,,partners,paid,Декор,,non_flowers,,,687,687,,,0,,1,1,,,,121,121
2024,8,Q3,H2,cis,,partners,paid,Кондитерские и пекарни,,non_flowers,,9072,15816,24888,,5,5,4,7,11,,,,2812,2812
2024,8,Q3,H2,cis,,partners,paid,Подарочные сертификаты,,non_flowers,,,"3,386","3,386",,,0,,1,1,,,,406,406
2024,8,Q3,H2,cis,,partners,paid,Продукты и напитки,,non_flowers,,,484,484,,,0,,0,0,,,,71,71
2024,8,Q3,H2,cis,,partners,paid,Съедобные букеты,,non_flowers,,,"6,586","6,586",1,1,2,,2,2,,,708,220,928
2024,8,Q3,H2,cis,,partners,paid,Цветы,,flowers,,94829,123334,218163,108,92,200,22,32,54,,,1261,20426,21687
2024,8,Q3,H2,cis,,retention,non_paid,Вкусные наборы,,non_flowers,,,9139,9139,3,23,26,,1,1,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Воздушные шары,,non_flowers,,,"5,798","5,798",4,59,63,,2,2,,,570,,570
2024,8,Q3,H2,cis,,retention,non_paid,Декор,,non_flowers,,63,1858,1921,,12,12,0,,0,,,,1858,1858
2024,8,Q3,H2,cis,,retention,non_paid,Для дома,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Канцелярские товары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Книги,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Кондитерские и пекарни,,non_flowers,,,"104,667","104,667",14,278,292,,35,35,,,3334,1333,4667
2024,8,Q3,H2,cis,,retention,non_paid,Магазины чая и кофе,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Подарочные сертификаты,,non_flowers,,96,9874,9970,,4,4,1,1,2,,,,3536,3536
2024,8,Q3,H2,cis,,retention,non_paid,Посуда,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Продукты и напитки,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Съедобные букеты,,non_flowers,,,"42,571","42,571",9,132,141,,9,9,,,1124,1167,2291
2024,8,Q3,H2,cis,,retention,non_paid,Товары для праздника,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Украшения,,non_flowers,,,,0,1,7,8,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Хендмейд и хобби,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,cis,,retention,non_paid,Комнатные растения,,non_flowers,,246,"5,778","6,024",3,8,11,1,,1,,,,5778,5778
2024,8,Q3,H2,cis,,retention,non_paid,Цветы,,flowers,,35160,"857,253","892,413",84,1841,1925,10,162,172,,,19053,24422,43475
2024,8,Q3,H2,mena,,brand,paid,Вкусные наборы,,non_flowers,,97,"4,743","4,840",,,0,1,,1,,,,4743,4743
2024,8,Q3,H2,mena,,brand,paid,Воздушные шары,,non_flowers,,896,"14,434","15,330",,23,23,0,2,2,,,866,1821,2687
2024,8,Q3,H2,mena,,brand,paid,Декор,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,8,Q3,H2,mena,,brand,paid,Кондитерские и пекарни,,non_flowers,,"6,481","31,341","37,822",2,40,42,4,5,9,,,318,24621,24939
2024,8,Q3,H2,mena,,brand,paid,Съедобные букеты,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,447102,575331,,,1022433
2024,8,Q3,H2,mena,,brand,paid,Комнатные растения,,non_flowers,,100,"6,683","6,783",,9,9,1,1,2,,,144,4609,4753
2024,8,Q3,H2,mena,,brand,paid,Цветы,,flowers,,"110,255","255,439","365,694",23,255,278,27,34,61,270193,,2846,77181,350220
2024,8,Q3,H2,mena,,organic_apps,non_paid,Аксессуары,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,1279,"34,271","35,550",12,58,70,1,5,6,,,815,,815
2024,8,Q3,H2,mena,,organic_apps,non_paid,Воздушные шары,,non_flowers,,18348,"76,721","95,069",34,231,265,2,13,15,,,5271,,5271
2024,8,Q3,H2,mena,,organic_apps,non_paid,Декор,,non_flowers,,"3,793","9,775","13,568",19,85,104,1,3,4,,,336,538,874
2024,8,Q3,H2,mena,,organic_apps,non_paid,Для дома,,non_flowers,,,,0,1,2,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,"18,416","126,779","145,195",154,712,866,6,30,36,,,4224,762,4986
2024,8,Q3,H2,mena,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,6,11,17,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Одежда,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Посуда,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,3742,15932,19674,23,137,160,1,3,4,,,376,,376
2024,8,Q3,H2,mena,,organic_apps,non_paid,Товары для праздника,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Украшения,,non_flowers,,,,0,10,21,31,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_apps,non_paid,Комнатные растения,,non_flowers,,,"21,842","21,842",28,75,103,,5,5,,,2866,,2866
2024,8,Q3,H2,mena,,organic_apps,non_paid,Цветы,,flowers,,566726,2467548,3034274,973,6248,7221,93,363,456,,,80799,20175,100974
2024,8,Q3,H2,mena,,organic_web,non_paid,Аксессуары,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Вкусные наборы,,non_flowers,,6987,8328,15315,599,50,649,1,1,2,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Воздушные шары,,non_flowers,,1991,16023,18014,209,173,382,1,3,4,,,,84,84
2024,8,Q3,H2,mena,,organic_web,non_paid,Декор,,non_flowers,,,,0,33,21,54,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Для дома,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Кондитерские и пекарни,,non_flowers,,"32,773","31,571","64,344",491,191,682,9,7,16,,,1551,31,1582
2024,8,Q3,H2,mena,,organic_web,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,57,2,59,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Одежда,,non_flowers,,,,0,18,2,20,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Подарочные сертификаты,,non_flowers,,,,0,4,,4,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Посуда,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Продукты и напитки,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Съедобные букеты,,non_flowers,,,,0,59,21,80,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Товары для праздника,,non_flowers,,,,0,9,,9,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Украшения,,non_flowers,,,,0,15,8,23,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,Хендмейд и хобби,,non_flowers,,,,0,6,1,7,,,0,,,,,0
2024,8,Q3,H2,mena,,organic_web,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,,181374,,,181374
2024,8,Q3,H2,mena,,organic_web,non_paid,Комнатные растения,,non_flowers,,"16,457","30,360","46,817",60,45,105,4,4,8,,,,50,50
2024,8,Q3,H2,mena,,organic_web,non_paid,Цветы,,flowers,,"876,542","510,985","1,387,527",3106,1919,5025,148,79,227,,,2170,44,2214
2024,8,Q3,H2,mena,,other,non_paid,Аксессуары,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Вкусные наборы,,non_flowers,,,,0,47,28,75,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Воздушные шары,,non_flowers,,5778,3487,9265,106,108,214,1,1,2,,,,124,124
2024,8,Q3,H2,mena,,other,non_paid,Декор,,non_flowers,,,,0,37,20,57,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Другое,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Канцелярские товары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Кондитерские и пекарни,,non_flowers,,"6,167","9,459","15,626",215,182,397,1,4,5,,,273,,273
2024,8,Q3,H2,mena,,other,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,1,5,6,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Магазины чая и кофе,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Одежда,,non_flowers,,,,0,1,4,5,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Посуда,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Съедобные букеты,,non_flowers,,,,0,31,44,75,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Товары для праздника,,non_flowers,,,,0,9,2,11,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Украшения,,non_flowers,,,,0,9,5,14,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Хендмейд и хобби,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Комнатные растения,,non_flowers,,"4,625",,"4,625",43,40,83,1,,1,,,,,0
2024,8,Q3,H2,mena,,other,non_paid,Цветы,,flowers,,"79,325","177,106","256,431",2256,2425,4681,10,27,37,,,7458,503,7961
2024,8,Q3,H2,mena,,paid_apps,paid,Аксессуары,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Вкусные наборы,,non_flowers,,,5842,5842,10,1,11,,1,1,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Воздушные шары,,non_flowers,,,10344,10344,6,65,71,,3,3,,,78,,78
2024,8,Q3,H2,mena,,paid_apps,paid,Декор,,non_flowers,,,,0,,18,18,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Другое,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Канцелярские товары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Картины,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,,"4,527","47,730","52,257",151,367,518,2,9,11,,,4252,8453,12705
2024,8,Q3,H2,mena,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Одежда,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Подарочные сертификаты,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Съедобные букеты,,non_flowers,,3204,6114,9318,20,59,79,1,1,2,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Товары для праздника,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Украшения,,non_flowers,,,,0,,10,10,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,N/A,,non_flowers,,,,0,,,0,,,0,6866,,,,6866
2024,8,Q3,H2,mena,,paid_apps,paid,Комнатные растения,,non_flowers,,,,0,2,23,25,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_apps,paid,Цветы,,flowers,,"110,776","642,071","752,847",496,1953,2449,17,87,104,316318,,12252,15628,344198
2024,8,Q3,H2,mena,,paid_web,paid,Вкусные наборы,,non_flowers,,,,0,2,5,7,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Воздушные шары,,non_flowers,,"3,330",,"3,330",16,7,23,2,,2,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Декор,,non_flowers,,,,0,2,,2,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Зоотовары,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Кондитерские и пекарни,,non_flowers,,149,22550,22699,64,18,82,1,3,4,,,,4824,4824
2024,8,Q3,H2,mena,,paid_web,paid,Съедобные букеты,,non_flowers,,,,0,22,31,53,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Украшения,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Хендмейд и хобби,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,N/A,,non_flowers,,,,0,,,0,,,0,25951,,,,25951
2024,8,Q3,H2,mena,,paid_web,paid,Комнатные растения,,non_flowers,,"8,643",,"8,643",22,20,42,2,,2,,,,,0
2024,8,Q3,H2,mena,,paid_web,paid,Цветы,,flowers,,"440,564","153,090","593,654",2504,862,3366,78,23,101,1715867,,448,10975,1727290
2024,8,Q3,H2,mena,,partners,paid,Декор,,non_flowers,,,6399,6399,,,0,,2,2,,,,580,580
2024,8,Q3,H2,mena,,partners,paid,Цветы,,flowers,,11678,49755,61433,,,0,2,5,7,,,390,7406,7796
2024,8,Q3,H2,mena,,retention,non_paid,Аксессуары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Вкусные наборы,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Воздушные шары,,non_flowers,,967,"17,257","18,224",,27,27,1,3,4,,,1972,518,2490
2024,8,Q3,H2,mena,,retention,non_paid,Декор,,non_flowers,,,,0,,6,6,,,0,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Зоотовары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Кондитерские и пекарни,,non_flowers,,"1,833","59,472","61,305",2,50,52,1,5,6,,,1063,49935,50998
2024,8,Q3,H2,mena,,retention,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Съедобные букеты,,non_flowers,,,"7,625","7,625",2,14,16,,1,1,,,1186,,1186
2024,8,Q3,H2,mena,,retention,non_paid,Украшения,,non_flowers,,,2741,2741,,4,4,,1,1,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Комнатные растения,,non_flowers,,,"6,707","6,707",,16,16,,1,1,,,,,0
2024,8,Q3,H2,mena,,retention,non_paid,Цветы,,flowers,,169926,"684,240","854,166",23,822,845,43,86,129,,,11290,82079,93369
2024,8,Q3,H2,other,,brand,paid,Вкусные наборы,,non_flowers,,,,0,2,1,3,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Воздушные шары,,non_flowers,,,943,943,6,13,19,,0,0,,,,386,386
2024,8,Q3,H2,other,,brand,paid,Декор,,non_flowers,,,"2,308","2,308",1,13,14,,1,1,,,,,0
2024,8,Q3,H2,other,,brand,paid,Для дома,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Картины,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Кондитерские и пекарни,,non_flowers,,5878,6341,12219,8,11,19,1,1,2,,,,386,386
2024,8,Q3,H2,other,,brand,paid,Косметика и парфюмерия,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Магазины чая и кофе,,non_flowers,,677,,677,,,0,0,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Подарочные сертификаты,,non_flowers,,2663,4899,7562,,3,3,0,0,0,,,,386,386
2024,8,Q3,H2,other,,brand,paid,Посуда,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Съедобные букеты,,non_flowers,,,,0,2,6,8,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Товары для праздника,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,Украшения,,non_flowers,,,,0,2,9,11,,,0,,,,,0
2024,8,Q3,H2,other,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,51920,,,,51920
2024,8,Q3,H2,other,,brand,paid,Комнатные растения,,non_flowers,,4493,6539,11032,2,15,17,1,2,3,,,,678,678
2024,8,Q3,H2,other,,brand,paid,Цветы,,flowers,,61517,152771,214288,89,299,388,12,26,38,,,3614,9661,13275
2024,8,Q3,H2,other,,organic_apps,non_paid,Аксессуары,,non_flowers,,,,0,2,6,8,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,"1,405","16,965","18,370",7,24,31,0,2,2,,,719,,719
2024,8,Q3,H2,other,,organic_apps,non_paid,Воздушные шары,,non_flowers,,10572,48870,59442,24,130,154,3,8,11,,,1489,475,1964
2024,8,Q3,H2,other,,organic_apps,non_paid,Декор,,non_flowers,,6056,15613,21669,30,138,168,2,4,6,,,768,743,1511
2024,8,Q3,H2,other,,organic_apps,non_paid,Для дома,,non_flowers,,,"4,422","4,422",6,10,16,,1,1,,,,491,491
2024,8,Q3,H2,other,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,,,0,2,7,9,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Картины,,non_flowers,,,,0,3,3,6,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,"26,676",202054,"228,730",189,483,672,8,52,60,,,10516,739,11255
2024,8,Q3,H2,other,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,,692,692,1,31,32,,0,0,,,81,,81
2024,8,Q3,H2,other,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,,,0,2,5,7,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Одежда,,non_flowers,,,,0,2,16,18,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,,,0,3,17,20,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Посуда,,non_flowers,,,,0,10,3,13,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"6,405","78,849","85,254",77,138,215,1,16,17,,,895,1607,2502
2024,8,Q3,H2,other,,organic_apps,non_paid,Товары для праздника,,non_flowers,,,,0,4,26,30,,,0,,,,,0
2024,8,Q3,H2,other,,organic_apps,non_paid,Украшения,,non_flowers,,"1,056","5,375","6,431",18,112,130,1,3,4,,,200,,200
2024,8,Q3,H2,other,,organic_apps,non_paid,Хендмейд и хобби,,non_flowers,,2883,3119,6002,3,40,43,1,1,2,,,,31,31
2024,8,Q3,H2,other,,organic_apps,non_paid,Комнатные растения,,non_flowers,,5257,25019,30276,29,109,138,1,7,8,,,1354,180,1534
2024,8,Q3,H2,other,,organic_apps,non_paid,Цветы,,flowers,,636848,3187569,3824417,1734,6653,8387,114,489,603,,,72669,41814,114483
2024,8,Q3,H2,other,,organic_web,non_paid,Аксессуары,,non_flowers,,,,0,3,1,4,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Вкусные наборы,,non_flowers,,,,0,2,4,6,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Воздушные шары,,non_flowers,,5933,4260,10193,29,38,67,3,1,4,,,371,484,855
2024,8,Q3,H2,other,,organic_web,non_paid,Декор,,non_flowers,,"1,762",,"1,762",22,28,50,0,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Для дома,,non_flowers,,,,0,5,5,10,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Канцелярские товары,,non_flowers,,,,0,4,3,7,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Картины,,non_flowers,,,,0,1,4,5,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Кондитерские и пекарни,,non_flowers,,36507,18553,55060,235,150,385,8,6,14,,,352,,352
2024,8,Q3,H2,other,,organic_web,non_paid,Косметика и парфюмерия,,non_flowers,,,"1,757","1,757",2,3,5,,0,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Одежда,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Подарочные сертификаты,,non_flowers,,"9,850","7,795","17,645",7,16,23,1,1,2,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Посуда,,non_flowers,,,,0,4,,4,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Съедобные букеты,,non_flowers,,,"14,437","14,437",46,18,64,,2,2,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Товары для праздника,,non_flowers,,,,0,1,7,8,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Украшения,,non_flowers,,,,0,7,11,18,,,0,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Хендмейд и хобби,,non_flowers,,,"1,428","1,428",11,10,21,,1,1,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,,262635,,,262635
2024,8,Q3,H2,other,,organic_web,non_paid,Комнатные растения,,non_flowers,,"15,595","4,888","20,483",39,49,88,3,1,4,,,,,0
2024,8,Q3,H2,other,,organic_web,non_paid,Цветы,,flowers,,1366214,"820,380","2,186,594",2128,1813,3941,205,109,314,,,2058,484,2542
2024,8,Q3,H2,other,,other,non_paid,Аксессуары,,non_flowers,,,,0,3,1,4,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Вкусные наборы,,non_flowers,,,,0,5,8,13,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Воздушные шары,,non_flowers,,,"3,508","3,508",42,44,86,,1,1,,,,806,806
2024,8,Q3,H2,other,,other,non_paid,Декор,,non_flowers,,,,0,40,30,70,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Для дома,,non_flowers,,,,0,3,1,4,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Канцелярские товары,,non_flowers,,,,0,1,6,7,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Картины,,non_flowers,,,,0,5,1,6,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Кондитерские и пекарни,,non_flowers,,5840,"6,250","12,090",183,101,284,1,1,2,,,85,,85
2024,8,Q3,H2,other,,other,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,4,3,7,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Магазины чая и кофе,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Одежда,,non_flowers,,,,0,1,3,4,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Подарочные сертификаты,,non_flowers,,,,0,15,10,25,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Посуда,,non_flowers,,,2334,2334,3,7,10,,1,1,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Продукты и напитки,,non_flowers,,,4204,4204,,8,8,,0,0,,,85,,85
2024,8,Q3,H2,other,,other,non_paid,Съедобные букеты,,non_flowers,,12038,,12038,21,33,54,2,,2,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Товары для праздника,,non_flowers,,,,0,,8,8,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Украшения,,non_flowers,,,499,499,9,26,35,,1,1,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Хендмейд и хобби,,non_flowers,,,,0,6,10,16,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Комнатные растения,,non_flowers,,,,0,50,32,82,,,0,,,,,0
2024,8,Q3,H2,other,,other,non_paid,Цветы,,flowers,,124477,"203,420","327,897",1758,1845,3603,24,39,63,,,5494,1310,6804
2024,8,Q3,H2,other,,paid_apps,paid,Аксессуары,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Вкусные наборы,,non_flowers,,900,,900,6,7,13,1,,1,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Воздушные шары,,non_flowers,,3191,14566,17757,20,35,55,1,2,3,,,,138,138
2024,8,Q3,H2,other,,paid_apps,paid,Декор,,non_flowers,,,"5,260","5,260",8,63,71,,3,3,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Для дома,,non_flowers,,,,0,4,1,5,,,0,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Канцелярские товары,,non_flowers,,,,0,3,2,5,,,0,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,,5909,38555,44464,700,232,932,2,11,13,,,1341,1324,2665
2024,8,Q3,H2,other,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,,,1840,1840,3,11,14,,1,1,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Магазины чая и кофе,,non_flowers,,,713,713,1,1,2,,1,1,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Одежда,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Подарочные сертификаты,,non_flowers,,6750,,"6,750",,11,11,1,,1,,,,,0
2024,8,Q3,H2,other,,paid_apps,paid,Продукты и напитки,,non_flowers,,,,0,,1,1,,,0,,,,,0
