time_index,month_sin,month_cos,region_to,subdivision,category,is_paid,q1,q2,q3,q4,holiday_period,region_encoded,subdivision_encoded,category_encoded,is_paid_encoded,ads_cost,traffic_total,transacitons_total,revenue_total,first_transactions,repeat_transactions,revenue_first_transactions,revenue_repeat_transactions,bonus_company,promo_cost,mar_cost
34,-0.8660254037844386,0.5000000000000001,russia,organic_apps,Подарочные наборы,non_paid,0,0,0,1,0,4,1,22,0,2517394.9996371726,28612.254127755397,2349.946182200808,10715235.160359066,726.0766346408699,1983.6730911298694,2326781.771276429,7077460.51821029,286499.78058714233,159452.17309837198,723565.0336355229
35,-0.5000000000000004,0.8660254037844384,russia,organic_apps,Подарочные наборы,non_paid,0,0,0,1,1,4,1,22,0,1913781.956888447,26092.571530296387,2083.0967138827627,9505545.121489525,625.6461120150166,1790.554083936639,2055431.0292253192,6571942.002634302,250956.27120537867,138095.5707721798,604693.4154006679
32,-0.8660254037844384,-0.5000000000000004,russia,organic_web,Подарочные наборы,non_paid,0,0,1,0,0,4,2,22,0,1954378.244996477,24547.13873538807,2054.6046780151933,9124089.647941666,615.0209813999331,1733.685893435936,2167718.120700417,6843295.62445906,269045.52480117284,160509.30281776248,588788.1586159277
33,-1.0,-1.8369701987210297e-16,russia,organic_web,Подарочные наборы,non_paid,0,0,0,1,0,4,2,22,0,2777561.8165189703,28076.043319088654,2388.232112318376,11041315.682809459,738.1278602590476,2013.222936040855,2414815.886518364,7221750.233903127,291299.67901676486,169518.36708608238,772546.3388042217
34,-0.8660254037844386,0.5000000000000001,russia,organic_web,Подарочные наборы,non_paid,0,0,0,1,0,4,2,22,0,2361775.4783069426,26780.565911081572,2208.088972308581,10156201.329074482,675.4012416947121,1867.231317090906,2172154.337243793,6646782.267485259,263481.4535377677,153887.1792246686,695130.991723086
35,-0.5000000000000004,0.8660254037844384,russia,organic_web,Подарочные наборы,non_paid,0,0,0,1,1,4,2,22,0,1758162.4355582176,24260.883313622566,1941.2395039905357,8946511.29020494,574.9707190688587,1674.1123098976755,1900803.5951926834,6141263.751909271,227937.94415600403,132530.57689847646,576259.3734882309
32,-0.8660254037844384,-0.5000000000000004,russia,other,Подарочные наборы,non_paid,0,0,1,0,0,4,3,22,0,1798758.7236662472,22715.45051871425,1912.7474681229664,8565055.816657081,564.3455884537752,1617.2441193969726,2013090.6866677813,6412617.373734029,246027.1977517982,154944.30894405913,560354.1167034906
33,-1.0,-1.8369701987210297e-16,russia,other,Подарочные наборы,non_paid,0,0,0,1,0,4,3,22,0,2621942.295188741,26244.355102414826,2246.3749024261488,10482281.851524875,687.4524673128899,1896.7811620018915,2260188.452485728,6791071.983178096,268281.3519673903,163953.373212379,744112.2968917848
34,-0.8660254037844386,0.5000000000000001,russia,other,Подарочные наборы,non_paid,0,0,0,1,0,4,3,22,0,2206155.956976713,24948.87769440775,2066.231762416354,9597167.497789897,624.7258487485544,1750.7895430519425,2017526.9032111573,6216104.016760228,240463.12648839306,148322.18535096524,666696.9498106489
35,-0.5000000000000004,0.8660254037844384,russia,other,Подарочные наборы,non_paid,0,0,0,1,1,4,3,22,0,1602542.9142279879,22429.195096948744,1799.3822940983086,8387477.458920356,524.295326122701,1557.6705358587121,1746176.1611600476,5710585.50118424,204919.6171066294,126965.58302477308,547825.3315757938
32,-0.8660254037844384,-0.5000000000000004,russia,paid_apps,Подарочные наборы,paid,0,0,1,0,0,4,4,22,1,968498.9880447908,13654.64540392252,1209.0281036393499,5887529.783681683,333.33993673653924,1011.0932995731034,1105260.8794176644,3801174.3297217255,108351.09652358622,114018.48739683768,761998.551299707
33,-1.0,-1.8369701987210297e-16,russia,paid_apps,Подарочные наборы,paid,0,0,0,1,0,4,4,22,1,1791682.559567284,17183.549987623097,1542.6555379425324,7804755.818549477,456.44681559565385,1290.6303421780226,1352358.6452356111,4179628.9391657924,130605.25073917826,123027.55166515756,945756.7314880011
34,-0.8660254037844386,0.5000000000000001,russia,paid_apps,Подарочные наборы,paid,0,0,0,1,0,4,4,22,1,1375896.2213552566,15888.072579616019,1362.5123979327377,6919641.464814501,393.7201970313183,1144.6387232280736,1109697.0959610404,3604660.972747924,102787.02526018108,107396.36380374379,868341.3844068652
35,-0.5000000000000004,0.8660254037844384,russia,paid_apps,Подарочные наборы,paid,0,0,0,1,1,4,4,22,1,772283.1786065313,13368.389982157012,1095.6629296146923,5709951.425944958,293.28967440546495,951.5197160348432,838346.3539099309,3099142.4571719365,67243.51587841741,86039.76147755164,749469.7661720101
32,-0.8660254037844384,-0.5000000000000004,russia,paid_web,Подарочные наборы,paid,0,0,1,0,0,4,5,22,1,812879.4667145611,11822.957187248698,1067.1708937471228,5328495.952397099,282.6645437903815,894.6515255341399,950633.4453850286,3370496.0789966946,85332.76947421159,108453.4935231343,733564.5093872698
33,-1.0,-1.8369701987210297e-16,russia,paid_web,Подарочные наборы,paid,0,0,0,1,0,4,5,22,1,1636063.0382370544,15351.861770949276,1400.7983280503054,7245721.987264892,405.77142264949606,1174.1885681390593,1197731.2112029754,3748950.6884407615,107586.92368980362,117462.5577914542,917322.689575564
34,-0.8660254037844386,0.5000000000000001,russia,paid_web,Подарочные наборы,paid,0,0,0,1,0,4,5,22,1,1220276.700025027,14056.384362942199,1220.6551880405107,6360607.633529916,343.0448040851606,1028.19694918911,955069.6619284046,3173982.722022893,79768.69821080644,101831.36993004043,839907.3424944282
35,-0.5000000000000004,0.8660254037844384,russia,paid_web,Подарочные наборы,paid,0,0,0,1,1,4,5,22,1,616663.6572763016,11536.701765483189,953.8057197224653,5150917.594660373,242.61428145930716,835.0779419958797,683718.9198772951,2668464.2064469056,44225.188829042774,80474.76760384826,721035.724259573
32,-0.8660254037844384,-0.5000000000000004,russia,partners,Подарочные наборы,paid,0,0,1,0,0,4,6,22,1,657259.9453843315,9991.268970574874,925.3136838548958,4769462.121112514,231.98915084422373,778.2097514951764,796006.0113523928,2939817.8282716637,62314.44242483693,102888.49964943093,705130.4674748329
33,-1.0,-1.8369701987210297e-16,russia,partners,Подарочные наборы,paid,0,0,0,1,0,4,6,22,1,1480443.516906825,13520.173554275454,1258.9411181580783,6686688.155980308,355.09602970333833,1057.7467941000957,1043103.7771703396,3318272.43771573,84568.59664042896,111897.56391775083,888888.6476631269
34,-0.8660254037844386,0.5000000000000001,russia,partners,Подарочные наборы,paid,0,0,0,1,0,4,6,22,1,1064657.1786947972,12224.696146268376,1078.7979781482836,5801573.802245331,292.3694111390028,911.7551751501464,800442.2278957688,2743304.471297862,56750.37116143179,96266.37605633705,811473.3005819911
35,-0.5000000000000004,0.8660254037844384,russia,partners,Подарочные наборы,paid,0,0,0,1,1,4,6,22,1,461044.1359460722,9705.013548809367,811.9485098302382,4591883.763375789,191.9388885131494,718.6361679569161,529091.4858446593,2237785.9557218747,21206.861779668136,74909.7737301449,692601.6823471361
32,-0.8660254037844384,-0.5000000000000004,russia,retention,Подарочные наборы,non_paid,0,0,1,0,0,4,7,22,0,1176280.6383453286,15388.69765201896,1345.318628554058,6328920.4915187415,361.6440166691442,1151.4770232411183,1394580.950537238,4689904.370833906,153953.88955429965,132684.33344924563,446617.94905374246
33,-1.0,-1.8369701987210297e-16,russia,retention,Подарочные наборы,non_paid,0,0,0,1,0,4,7,22,0,1999464.209867822,18917.60223571954,1678.9460628572406,8246146.526386535,484.75089552825887,1431.0140658460375,1641678.7163551848,5068358.980277972,176208.04376989166,141693.39771756553,630376.1292420365
34,-0.8660254037844386,0.5000000000000001,russia,retention,Подарочные наборы,non_paid,0,0,0,1,0,4,7,22,0,1583677.8716557943,17622.12482771246,1498.8029228474456,7361032.172651558,422.02427696392334,1285.0224468960885,1399017.167080614,4493391.013860105,148389.81829089447,126062.20985615175,552960.7821609008
35,-0.5000000000000004,0.8660254037844384,russia,retention,Подарочные наборы,non_paid,0,0,0,1,1,4,7,22,0,980064.8289070693,15102.442230253453,1231.9534545294005,6151342.133782016,321.5937543380699,1091.9034397028581,1127666.4250295043,3987872.4982841173,112846.30890913082,104705.6075299596,434089.1639260456
32,-0.8660254037844384,-0.5000000000000004,spain,paid_web,Товары для праздника,paid,0,0,1,0,0,5,5,27,1,920167.3645057707,19666.14768643074,1745.6233519114805,8212159.399858352,513.9682873855753,1445.3760224099383,1783322.8982228704,5654533.348022187,182453.11404603405,167189.37532075445,846987.2975106935
33,-1.0,-1.8369701987210297e-16,spain,paid_web,Товары для праздника,paid,0,0,0,1,0,5,5,27,1,1743350.936028264,23195.05227013132,2079.250786214663,10129385.434726145,637.07516624469,1724.9130650148572,2030420.6640408174,6032987.957466254,204707.26826162607,176198.43958907435,1030745.4776989878
34,-0.8660254037844386,0.5000000000000001,spain,paid_web,Товары для праздника,paid,0,0,0,1,0,5,5,27,1,1327564.5978162363,21899.574862124242,1899.1076462048682,9244271.080991168,574.3485476803544,1578.9214460649082,1787759.1147662464,5458019.991048386,176889.0427826289,160567.2517276606,953330.1306178519
35,-0.5000000000000004,0.8660254037844384,spain,paid_web,Товары для праздника,paid,0,0,0,1,1,5,5,27,1,723951.5550675113,19379.892264665235,1632.258177886823,8034581.042121626,473.91802505450096,1385.8024388716776,1516408.372715137,4952501.475472399,141345.53340086524,139210.6494014684,834458.5123829967
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_apps,Косметика и парфюмерия,non_paid,0,0,1,0,0,6,1,14,0,2639519.7238025446,20972.05268248744,1878.16383213492,8214133.499795353,556.7651491159824,1638.7959180157231,1869905.2710499004,6228783.634437919,270768.51995890815,146306.63573630888,744039.5293510372
33,-1.0,-1.8369701987210297e-16,turkey,organic_apps,Косметика и парфюмерия,non_paid,0,0,0,1,0,6,1,14,0,3462703.295325038,24500.957266188016,2211.7912664381024,10131359.534663146,679.872027975097,1918.3329606206423,2117003.0368678477,6607238.243881986,293022.67417450016,155315.70000462877,927797.7095393314
34,-0.8660254037844386,0.5000000000000001,turkey,organic_apps,Косметика и парфюмерия,non_paid,0,0,0,1,0,6,1,14,0,3046916.9571130103,23205.47985818094,2031.648126428308,9246245.180928169,617.1454094107614,1772.341341670693,1874341.4875932764,6032270.277464118,265204.448695503,139684.512143215,850382.3624581955
35,-0.5000000000000004,0.8660254037844384,turkey,organic_apps,Косметика и парфюмерия,non_paid,0,0,0,1,1,6,1,14,0,2443303.9143642853,20685.797260721934,1764.7986581102623,8036555.142058628,516.714886784908,1579.2223344774627,1602990.745542167,5526751.76188813,229660.93931373933,118327.90981702282,731510.7442233404
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_apps,Подарочные наборы,non_paid,0,0,1,0,0,6,1,22,0,2499543.651849914,30346.788357126796,2622.698486402127,11430274.332841309,810.7823546362029,2222.2540261094,2811158.244098272,8723567.980569988,366562.30708570115,207301.93553648546,788496.5282062261
33,-1.0,-1.8369701987210297e-16,turkey,organic_apps,Подарочные наборы,non_paid,0,0,0,1,0,6,1,22,0,3322727.2233724073,33875.69294082737,2956.3259207053093,13347500.367709102,933.8892334953175,2501.791068714319,3058256.009916219,9102022.590014055,388816.4613012932,216310.99980480532,972254.7083945202
34,-0.8660254037844386,0.5000000000000001,turkey,organic_apps,Подарочные наборы,non_paid,0,0,0,1,0,6,1,22,0,2906940.88516038,32580.215532820293,2776.182780695515,12462386.013974125,871.1626149309819,2355.7994497643695,2815594.4606416477,8527054.623596188,360998.235822296,200679.81194339157,894839.3613133843
35,-0.5000000000000004,0.8660254037844384,turkey,organic_apps,Подарочные наборы,non_paid,0,0,0,1,1,6,1,22,0,2303327.8424116545,30060.53293536129,2509.333312377469,11252695.975104583,770.7320923051286,2162.6804425711393,2544243.7185905385,8021536.1080202,325454.72644053237,179323.2096171994,775967.7430785291
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_apps,Посуда,non_paid,0,0,1,0,0,6,1,24,0,2464549.6338617564,32690.472275786633,2808.8321499689287,12234309.541102797,874.286656016258,2368.118553132819,3046471.4873603648,9347264.067103006,390510.7538673994,222550.7604865296,799610.7779200233
33,-1.0,-1.8369701987210297e-16,turkey,organic_apps,Посуда,non_paid,0,0,0,1,0,6,1,24,0,3287733.2053842493,36219.37685948721,3142.4595842721114,14151535.575970592,997.3935348753726,2647.655595737738,3293569.253178312,9725718.676547073,412764.9080829915,231559.82475484948,983368.9581083176
34,-0.8660254037844386,0.5000000000000001,turkey,organic_apps,Посуда,non_paid,0,0,0,1,0,6,1,24,0,2871946.867172222,34923.89945148013,2962.3164442623165,13266421.222235614,934.6669163110371,2501.6639767877887,3050907.7039037407,9150750.710129205,384946.68260399427,215928.6368934357,905953.6110271816
35,-0.5000000000000004,0.8660254037844384,turkey,organic_apps,Посуда,non_paid,0,0,0,1,1,6,1,24,0,2268333.8244234966,32404.216854021128,2695.466975944271,12056731.183366073,834.2363936851837,2308.5449695945586,2779556.9618526315,8645232.194553219,349403.17322223063,194572.03456724354,787081.9927923265
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_web,Посуда,non_paid,0,0,1,0,0,6,2,24,0,2308930.1125315265,30858.78405911281,2666.974940076702,11675275.709818214,823.6112630701002,2251.6767790938557,2891844.053327729,8916585.816377975,367492.4268180248,216985.7666128262,771176.7360075864
33,-1.0,-1.8369701987210297e-16,turkey,organic_web,Посуда,non_paid,0,0,0,1,0,6,2,24,0,3132113.68405402,34387.68864281339,3000.6023743798846,13592501.744686007,946.7181419292148,2531.2138216987746,3138941.8191456757,9295040.425822042,389746.5810336168,225994.8308811461,954934.9161958804
34,-0.8660254037844386,0.5000000000000001,turkey,organic_web,Посуда,non_paid,0,0,0,1,0,6,2,24,0,2716327.3458419926,33092.21123480631,2820.4592343700897,12707387.39095103,883.9915233648793,2385.222202748825,2896280.269871105,8720072.459404174,361928.3555546196,210363.64301973232,877519.5691147445
35,-0.5000000000000004,0.8660254037844384,turkey,organic_web,Посуда,non_paid,0,0,0,1,1,6,2,24,0,2112714.303093267,30572.528637347306,2553.609766052044,11497697.352081489,783.5610007390259,2192.1031955555954,2624929.527819996,8214553.943828187,326384.84617285593,189007.04069354018,758647.9508798894
32,-0.8660254037844384,-0.5000000000000004,turkey,other,Другое,non_paid,0,0,1,0,0,6,3,6,0,2468256.753094716,7933.940574500442,849.9147580832587,3879925.004180227,201.39715770344637,822.4542618441194,619397.4299362577,2872642.7868557866,128938.07873336588,74181.34818872555,642714.4466709744
33,-1.0,-1.8369701987210297e-16,turkey,other,Другое,non_paid,0,0,0,1,0,6,3,6,0,3291440.324617209,11462.845158201022,1183.5421923864415,5797151.039048022,324.50403656256094,1101.9913044490386,866495.1957542044,3251097.3962998535,151192.2329489579,83190.41245704544,826472.6268592684
34,-0.8660254037844386,0.5000000000000001,turkey,other,Другое,non_paid,0,0,0,1,0,6,3,6,0,2875653.9864051817,10167.367750193946,1003.3990523766465,4912036.685313044,261.7774179982255,955.9996854990893,623833.6464796336,2676129.4298819853,123374.00746996072,67559.22459563168,749057.2797781326
35,-0.5000000000000004,0.8660254037844384,turkey,other,Другое,non_paid,0,0,0,1,1,6,3,6,0,2272040.9436564567,7647.685152734935,736.549584058601,3702346.6464435016,161.34689537237205,762.8806783058591,352482.90442852397,2170610.914305998,87830.49808819706,46202.62226943952,630185.6615432774
32,-0.8660254037844384,-0.5000000000000004,turkey,other,Одежда,non_paid,0,0,1,0,0,6,3,17,0,2275789.6541598486,20824.202127129553,1873.6499077006683,8302118.649618417,550.6708152937496,1624.7091604729249,1913620.2678777683,6302971.262787383,260654.53603270627,158049.88541396835,703842.820096859
33,-1.0,-1.8369701987210297e-16,turkey,other,Одежда,non_paid,0,0,0,1,0,6,3,17,0,3098973.225682342,24353.106710830132,2207.277342003851,10219344.684486212,673.7776941528641,1904.246203077844,2160718.033695715,6681425.87223145,282908.6902482983,167058.94968228822,887601.000285153
34,-0.8660254037844386,0.5000000000000001,turkey,other,Одежда,non_paid,0,0,0,1,0,6,3,17,0,2683186.8874703147,23057.629302823058,2027.1342019940562,9334230.330751235,611.0510755885286,1758.2545841278948,1918056.4844211442,6106457.905813582,255090.4647693011,151427.76182087447,810185.6532040172
35,-0.5000000000000004,0.8660254037844384,turkey,other,Одежда,non_paid,0,0,0,1,1,6,3,17,0,2079573.8447215892,20537.946705364047,1760.2847336760108,8124540.291881692,510.6205529626752,1565.1355769346646,1646705.7423700346,5600939.390237595,219546.95538753743,130071.1594946823,691314.0349691621
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Косметика и парфюмерия,paid,0,0,1,0,0,6,4,14,1,1498020.9455206287,8247.871134348065,890.7300478668494,4418539.804250786,224.40871150643085,799.7615501139271,652820.5957345121,2755984.088975553,87055.7646319469,94250.82644168068,888815.8801223794
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Косметика и парфюмерия,paid,0,0,0,1,0,6,4,14,1,2321204.517043122,11776.775718048644,1224.3574821700322,6335765.839118579,347.51559036554545,1079.2985927188463,899918.361552459,3134438.69841962,109309.91884753892,103259.89071000057,1072574.0603106737
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Косметика и парфюмерия,paid,0,0,0,1,0,6,4,14,1,1905418.1788310946,10481.298310041568,1044.2143421602373,5450651.485383602,284.7889718012099,933.306973768897,657256.8122778881,2559470.7320017517,81491.69336854175,87628.7028485868,995158.7132295377
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Косметика и парфюмерия,paid,0,0,0,1,1,6,4,14,1,1301805.1360823694,7961.615712582558,777.3648738421917,4240961.446514061,184.3584491753565,740.1879665756668,385906.0702267786,2053952.2164257644,45948.18398677808,66272.10052239466,876287.0949946826
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Подарочные наборы,paid,0,0,1,0,0,6,4,22,1,1358044.8735679982,17622.606808987417,1635.2647021340565,7634680.637296744,478.4259170266513,1383.219658207604,1594073.5687828837,5250768.435107623,182849.55175873992,155246.12624185724,933272.8789775684
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Подарочные наборы,paid,0,0,0,1,0,6,4,22,1,2181228.4450904913,21151.511392687997,1968.892136437239,9551906.672164537,601.5327958857658,1662.756700812523,1841171.3346008305,5629223.044551691,205103.70597433194,164255.19051017717,1117031.0591658624
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Подарочные наборы,paid,0,0,0,1,0,6,4,22,1,1765442.1068784639,19856.033984680922,1788.7489964274444,8666792.31842956,538.8061773214304,1516.7650818625739,1598509.7853262597,5054255.0781338215,177285.48049533478,148624.0026487634,1039615.7120847267
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Подарочные наборы,paid,0,0,0,1,1,6,4,22,1,1161829.0641297386,17336.351387221912,1521.8995281093987,7457102.279560018,438.375654695577,1323.6460746693435,1327159.04327515,4548736.562557835,141741.97111357108,127267.40032257122,920744.0938498714
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Вкусные наборы,non_paid,0,0,1,0,0,6,7,2,0,1915766.7037501126,0.0,0.0,35719.262518909294,0.0,64.95811164142708,0.0,0.0,0.0,21423.722793823777,506749.7795936317
33,-1.0,-1.8369701987210297e-16,turkey,retention,Вкусные наборы,non_paid,0,0,0,1,0,6,7,2,0,2738950.275272606,0.0,243.8460256839295,1952945.297386703,0.0,344.4951542463462,0.0,280992.2203336954,11222.031188062829,30432.787062143674,690507.9597819257
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Вкусные наборы,non_paid,0,0,0,1,0,6,7,2,0,2323163.9370605783,0.0,63.70288567413468,1067830.943651726,0.0,198.503535296397,0.0,0.0,0.0,14801.599200729906,613092.6127007899
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Вкусные наборы,non_paid,0,0,0,1,1,6,7,2,0,1719550.8943118532,0.0,0.0,0.0,0.0,5.3845281031666445,0.0,0.0,0.0,0.0,494220.9944659348
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Подарочные наборы,non_paid,0,0,1,0,0,6,7,22,0,1565826.523868536,19356.65905708386,1771.5552270487644,8076071.345133802,506.72999695925625,1523.6033818756187,1883393.6399024571,6139498.476219805,228452.34478945332,173911.97229426523,617892.2767316038
33,-1.0,-1.8369701987210297e-16,turkey,retention,Подарочные наборы,non_paid,0,0,0,1,0,6,7,22,0,2389010.0953910295,22885.563640784436,2105.182661351947,9993297.380001595,629.8368758183709,1803.140424480538,2130491.4057204043,6517953.085663872,250706.49900504533,182921.0365625851,801650.4569198978
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Подарочные наборы,non_paid,0,0,0,1,0,6,7,22,0,1973223.7571790018,21590.08623277736,1925.0395213421523,9108183.026266618,567.1102572540353,1657.1488055305886,1887829.856445833,5942985.119246003,222888.27352604817,167289.84870117134,724235.1098387621
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Подарочные наборы,non_paid,0,0,0,1,1,6,7,22,0,1369610.7144302765,19070.40363531835,1658.1900530241069,7898492.987397077,466.679734628182,1464.0297983373584,1616479.1143947237,5437466.603670016,187344.7641442845,145933.24637497918,605363.491603907
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Посуда,non_paid,0,0,1,0,0,6,7,24,0,1530832.5058803784,21700.342975743697,1957.6888906155664,8880106.55339529,570.2342983393114,1669.4679088990379,2118706.88316455,6763194.562752822,252400.79157115158,189160.79724430936,629006.526445401
33,-1.0,-1.8369701987210297e-16,turkey,retention,Посуда,non_paid,0,0,0,1,0,6,7,24,0,2354016.0774028716,25229.247559444273,2291.3163249187487,10797332.588263085,693.3411771984261,1949.004951503957,2365804.648982497,7141649.172196889,274654.9457867436,198169.86151262926,812764.7066336952
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Посуда,non_paid,0,0,0,1,0,6,7,24,0,1938229.7391908441,23933.7701514372,2111.173184908954,9912218.234528108,630.6145586340905,1803.013332554008,2123143.099707926,6566681.205779021,246836.7203077464,182538.6736512155,735349.3595525592
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Посуда,non_paid,0,0,0,1,1,6,7,24,0,1334616.6964421188,21414.087553978192,1844.3237165909086,8702528.195658565,530.1840360082371,1609.8943253607777,1851792.3576568165,6061162.690203033,211293.21092598274,161182.0713250233,616477.7413177042
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Съедобные букеты,non_paid,0,0,1,0,0,6,7,26,0,1495838.4878922207,24044.026894403534,2143.822554182368,9684141.76165678,633.7385997193666,1815.332435922457,2354020.1264266428,7386890.64928584,276349.23835284985,204409.6221943535,640120.7761591983
33,-1.0,-1.8369701987210297e-16,turkey,retention,Съедобные букеты,non_paid,0,0,0,1,0,6,7,26,0,2319022.059414714,27572.931478104118,2477.4499884855504,11601367.796524573,756.8454785784811,2094.8694785273765,2601117.8922445895,7765345.258729906,298603.3925684418,213418.6864626734,823878.9563474923
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Съедобные букеты,non_paid,0,0,0,1,0,6,7,26,0,1903235.7212026864,26277.45407009704,2297.306848475756,10716253.442789596,694.1188600141456,1948.877859577427,2358456.342970019,7190377.292312038,270785.16708944464,197787.49860125963,746463.6092663564
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Съедобные букеты,non_paid,0,0,0,1,1,6,7,26,0,1299622.6784539614,23757.77147263803,2030.4573801577103,9506563.403920054,593.6883373882922,1755.7588523841969,2087105.6009189095,6684858.776736051,235241.657707681,176430.89627506747,627591.9910315014
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Вкусные наборы,non_paid,0,0,1,0,0,7,2,2,0,2888637.2531628646,7062.2416563870365,832.6229400892355,3704463.845749362,197.60693803454987,833.2301611534947,547804.7221273172,2780725.917207732,141308.73983692087,69862.51158485042,734557.1529947475
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Вкусные наборы,non_paid,0,0,0,1,0,7,2,2,0,3711820.824685358,10591.146240087615,1166.250374392418,5621689.880617157,320.71381689366444,1112.767203758414,794902.487945264,3159180.5266517987,163562.8940525129,78871.57585317032,918315.3331830417
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Вкусные наборы,non_paid,0,0,0,1,0,7,2,2,0,3296034.4864733303,9295.668832080539,986.1072343826233,4736575.526882179,257.987198329329,966.7755848084648,552240.9386706932,2584212.5602339306,135744.6685735157,63240.38799175655,840899.9861019058
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Вкусные наборы,non_paid,0,0,0,1,1,7,2,2,0,2692421.4437246053,6775.98623462153,719.2577660645779,3526885.4880126365,157.55667570347558,773.6565776152345,280890.19661958364,2078694.044657943,100201.15919175203,41883.78566556439,722028.3678670507
32,-0.8660254037844384,-0.5000000000000004,uk,paid_web,Подарочные наборы,paid,0,0,1,0,0,7,5,22,1,1397198.2949993722,17774.899294846044,1706.5257914891827,7949222.232819688,500.29351422554953,1452.8410634858906,1683852.4794328576,5544887.237075541,197080.45232694212,170294.95179066365,990476.0009040621
33,-1.0,-1.8369701987210297e-16,uk,paid_web,Подарочные наборы,paid,0,0,0,1,0,7,5,22,1,2220381.8665218656,21303.803878546623,2040.1532257923654,9866448.26768748,623.4003930846641,1732.3781060908095,1930950.2452508043,5923341.846519608,219334.60654253414,179304.01605898357,1174234.181092356
34,-0.8660254037844386,0.5000000000000001,uk,paid_web,Подарочные наборы,paid,0,0,0,1,0,7,5,22,1,1804595.5283098381,20008.32647053955,1860.0100857825705,8981333.913952503,560.6737745203287,1586.3864871408605,1688288.6959762336,5348373.88010174,191516.38106353692,163672.8281975698,1096818.8340112201
35,-0.5000000000000004,0.8660254037844384,uk,paid_web,Подарочные наборы,paid,0,0,0,1,1,7,5,22,1,1200982.4855611129,17488.64387308054,1593.160617464525,7771643.875082962,460.2432518944753,1393.26747994763,1416937.953925124,4842855.364525753,155972.87168177328,142316.22587137765,977947.2157763653
32,-0.8660254037844384,-0.5000000000000004,belarus,brand,Подарочные наборы,paid,0,0,1,0,0,0,0,22,1,811885.3023192947,13045.47546048801,923.9837462188452,4629363.401589903,245.8695479409462,732.6076784599569,746145.236817769,2624699.1218500515,51427.494250777425,53823.18520161198,533186.0635937324
33,-1.0,-1.8369701987210297e-16,belarus,brand,Подарочные наборы,paid,0,0,0,1,0,0,0,22,1,1635068.873841788,16574.38004418859,1257.6111805220278,6546589.436457697,368.9764268000608,1012.1447210648762,993243.0026357159,3003153.7312941183,73681.64846636946,62832.24946993188,716944.2437820265
34,-0.8660254037844386,0.5000000000000001,belarus,brand,Подарочные наборы,paid,0,0,0,1,0,0,0,22,1,1219282.5356297605,15278.902636181512,1077.468040512233,5661475.08272272,306.24980823572525,866.1531021149269,750581.453361145,2428185.76487625,45863.42298737228,47201.061608518095,639528.8967008906
35,-0.5000000000000004,0.8660254037844384,belarus,brand,Подарочные наборы,paid,0,0,0,1,1,0,0,22,1,615669.4928810352,12759.220038722504,810.6185721941875,4451785.043853178,205.81928560987183,673.0340949216966,479230.71131003543,1922667.249300263,10319.913605608614,25844.45928232595,520657.27846603555
32,-0.8660254037844384,-0.5000000000000004,belarus,organic_apps,Подарочные наборы,non_paid,0,0,1,0,0,0,1,22,0,1330905.995280292,18442.904141932097,1343.9886909180075,6188821.771996131,375.5244137658667,1105.8749502058988,1344720.1760026142,4374785.6644122945,143066.9413802401,83619.01900142667,274673.545172642
33,-1.0,-1.8369701987210297e-16,belarus,organic_apps,Подарочные наборы,non_paid,0,0,0,1,0,0,1,22,0,2154089.5668027853,21971.808725632676,1677.61612522119,8106047.8068639245,498.63129262498126,1385.411992810818,1591817.941820561,4753240.27385636,165321.09559583213,92628.08326974658,458431.7253609361
34,-0.8660254037844386,0.5000000000000001,belarus,organic_apps,Подарочные наборы,non_paid,0,0,0,1,0,0,1,22,0,1738303.2285907576,20676.331317625598,1497.472985211395,7220933.453128948,435.9046740606458,1239.420373860869,1349156.3925459902,4178272.307438493,137502.87011683497,76996.8954083328,381016.37827980024
