year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,Сумма по полю distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,first_traffic,repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,date,time_index
2025,3,Q1,H1,russia,,paid_apps,paid,Воздушные шары,,non_flowers,0.0,737298.0,5192893.0,5930191.0,4380.0,42836.0,47216.0,221.3214245,1374.966662,1596.288087,433765.848,0.0,163491.5502,71107.8694,668365.2676,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Декор,,non_flowers,0.0,99389.0,675458.0,774847.0,1665.0,14077.0,15742.0,42.2500003,231.2499923,273.4999926,0.0,0.0,28652.0,13615.8337,42267.8337,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Для дома,,non_flowers,0.0,1900.0,21860.0,23760.0,145.0,726.0,871.0,1.0,7.0,8.0,0.0,0.0,41.0,342.0,383.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Другое,,non_flowers,0.0,4636.0,67.0,4703.0,9.0,88.0,97.0,1.3333333,0.0,1.3333333,0.0,0.0,0.0,66.66667,66.66667,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,11.0,151.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Канцелярские товары,,non_flowers,0.0,0.0,0.0,0.0,29.0,217.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Картины,,non_flowers,0.0,14895.0,16684.0,31579.0,300.0,2434.0,2734.0,4.0,6.5,10.5,0.0,0.0,1817.0,199.0,2016.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,16.0,118.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Комнатные растения,,non_flowers,0.0,1351898.0,7340280.0,8692178.0,6803.0,68202.0,75005.0,349.6666666,1750.083326,2099.749993,647464.872,0.0,248252.4997,139251.0,1034968.372,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,0.0,12548004.0,63792370.0,76340374.0,51965.0,463945.0,515910.0,4383.083333,21044.67407,25427.7574,2833402.284,0.0,1924412.033,1154372.17,5912186.487,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,0.0,67440.0,449493.0,516933.0,826.0,5928.0,6754.0,30.6666667,149.0000001,179.6666668,0.0,0.0,12615.75,7806.5,20422.25,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Магазины чая и кофе,,non_flowers,0.0,82860.0,603446.0,686306.0,866.0,7071.0,7937.0,29.8333333,182.9833335,212.8166668,0.0,0.0,12370.50003,10151.0,22521.50003,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Обувь,,non_flowers,0.0,0.0,1715.0,1715.0,2.0,17.0,19.0,0.0,1.0,1.0,0.0,0.0,119.0,0.0,119.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Одежда,,non_flowers,0.0,0.0,3555.0,3555.0,96.0,842.0,938.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,9.0,101.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Подарочные сертификаты,,non_flowers,0.0,194521.0,1051090.0,1245611.0,2479.0,20987.0,23466.0,46.0,218.0,264.0,368369.568,0.0,42605.0,37746.0,448720.568,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Посуда,,non_flowers,0.0,6871.0,84167.0,91038.0,277.0,2105.0,2382.0,2.8333333,25.6666667,28.5,0.0,0.0,951.5,947.66667,1899.16667,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Продукты и напитки,,non_flowers,0.0,0.0,55335.0,55335.0,31.0,111.0,142.0,0.0,6.75,6.75,0.0,0.0,26325.5,120.0,26445.5,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Съедобные букеты,,non_flowers,0.0,6888870.0,25235366.0,32124236.0,28225.0,177621.0,205846.0,1645.0,5574.333295,7219.333295,156988.188,0.0,596645.4174,464072.1666,1217705.772,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Товары для праздника,,non_flowers,0.0,2505.0,31502.0,34007.0,1670.0,4205.0,5875.0,1.9285714,11.8333333,13.7619047,0.0,0.0,72.0,878.71429,950.71429,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Украшения,,non_flowers,0.0,25496.0,257082.0,282578.0,853.0,7997.0,8850.0,14.0,99.8333333,113.8333333,0.0,0.0,7179.5,6691.6667,13871.1667,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Хендмейд и хобби,,non_flowers,0.0,14409.0,163142.0,177551.0,362.0,3179.0,3541.0,7.3333333,45.9166669,53.2500002,0.0,0.0,13704.91667,656.6667,14361.58337,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,Цветы,,flowers,0.0,93159792.0,513779276.0,606939068.0,282683.0,2310567.0,2593250.0,21809.41665,105688.199,127497.6157,2396054.169,0.0,12371542.86,8577081.007,23344678.04,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_apps,paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38874623.86,0.0,0.0,0.0,38874623.86,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Sexual wellness,,non_flowers,0.0,0.0,0.0,0.0,141.0,191.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Аксессуары,,non_flowers,0.0,10654.0,2187.0,12841.0,69.0,215.0,284.0,1.25,1.0,2.25,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Вкусные наборы,,non_flowers,0.0,426350.0,715267.0,1141617.0,2183.0,4052.0,6235.0,79.4999999,127.0,206.4999999,0.0,0.0,6052.5,7238.0,13290.5,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Воздушные шары,,non_flowers,0.0,354464.0,755327.0,1109791.0,7187.0,8538.0,15725.0,96.3500003,191.5666664,287.9166667,560034.0629,0.0,6678.1,5799.0,572511.1629,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Декор,,non_flowers,0.0,29443.0,77330.0,106773.0,703.0,1214.0,1917.0,10.8333333,24.5333336,35.3666669,5462.9,0.0,145.5,310.0,5918.4,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Для дома,,non_flowers,0.0,1840.0,0.0,1840.0,49.0,110.0,159.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,3.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,26.0,41.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Канцелярские товары,,non_flowers,0.0,151.0,191.0,342.0,11.0,51.0,62.0,0.5,0.0,0.5,0.0,0.0,0.0,190.5,190.5,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Картины,,non_flowers,0.0,22983.0,5925.0,28908.0,213.0,379.0,592.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,22.0,38.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Комнатные растения,,non_flowers,0.0,2082401.0,1494735.0,3577136.0,30279.0,29147.0,59426.0,381.9167,300.666663,682.583363,1104531.462,0.0,23703.1667,25985.0,1154219.629,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Кондитерские и пекарни,,non_flowers,0.0,5417054.0,6535274.0,11952328.0,47785.0,61121.0,108906.0,1629.666666,1958.4,3588.066666,2428871.681,0.0,69491.6667,134127.8333,2632491.181,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Косметика и парфюмерия,,non_flowers,0.0,80838.0,94134.0,174972.0,565.0,905.0,1470.0,24.8333333,32.25,57.0833333,0.0,0.0,304.0,5382.0,5686.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Магазины чая и кофе,,non_flowers,0.0,109956.0,86231.0,196187.0,547.0,1015.0,1562.0,23.5,23.5,47.0,11071.32,0.0,0.0,165.0,11236.32,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,42.0,60.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,24.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Подарочные сертификаты,,non_flowers,0.0,122760.0,130534.0,253294.0,8863.0,4860.0,13723.0,23.0,21.5,44.5,320009.1616,0.0,714.0,3809.0,324532.1616,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Посуда,,non_flowers,0.0,4650.0,8414.0,13064.0,151.0,245.0,396.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Продукты и напитки,,non_flowers,0.0,0.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Съедобные букеты,,non_flowers,0.0,5474354.0,4952028.0,10426382.0,45208.0,51114.0,96322.0,1161.833333,991.3666663,2153.199999,296117.3068,0.0,23705.833,71746.0,391569.1398,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Товары для праздника,,non_flowers,0.0,1720.0,0.0,1720.0,57.0,203.0,260.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Украшения,,non_flowers,0.0,11812.0,19399.0,31211.0,330.0,771.0,1101.0,4.3333333,8.5,12.8333333,0.0,0.0,904.0,210.0,1114.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Хендмейд и хобби,,non_flowers,0.0,12851.0,12193.0,25044.0,765.0,607.0,1372.0,3.0,3.6,6.6,0.0,0.0,0.0,392.0,392.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,Цветы,,flowers,0.0,94376455.0,80801223.0,175177678.0,351858.0,399103.0,750961.0,20422.9834,16154.11654,36577.09994,42463902.12,0.0,439853.23,1227393.667,44131149.02,2025-03-01,18.0
2025,3,Q1,H1,russia,,paid_web,paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883481.751,0.0,0.0,0.0,7883481.751,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Sexual wellness,,non_flowers,0.0,1495.0,156.0,1651.0,3.0,18.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,156.0,156.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Аксессуары,,non_flowers,0.0,0.0,15200.0,15200.0,4.0,33.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,1216.0,1216.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Вкусные наборы,,non_flowers,0.0,98858.0,277870.0,376728.0,101.0,346.0,447.0,20.8333333,40.1666667,61.0,0.0,0.0,683.0,59821.5033,60504.5033,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Воздушные шары,,non_flowers,0.0,280233.0,380181.0,660414.0,330.0,970.0,1300.0,82.916667,98.5000003,181.4166673,0.0,0.0,3310.25,69868.5833,73178.8333,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Декор,,non_flowers,0.0,8580.0,68914.0,77494.0,59.0,329.0,388.0,7.5,23.0,30.5,0.0,0.0,0.0,16109.25,16109.25,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Для дома,,non_flowers,0.0,2.0,2009.0,2011.0,2.0,20.0,22.0,0.5,0.3333333,0.8333333,0.0,0.0,0.0,1709.1667,1709.1667,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Канцелярские товары,,non_flowers,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Картины,,non_flowers,0.0,0.0,14085.0,14085.0,15.0,60.0,75.0,0.0,1.0,1.0,0.0,0.0,251.0,0.0,251.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Комнатные растения,,non_flowers,0.0,778697.0,1050565.0,1829262.0,496.0,1690.0,2186.0,191.0,189.6666666,380.6666666,0.0,0.0,6441.0,181520.66,187961.66,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Кондитерские и пекарни,,non_flowers,0.0,3222951.0,9065828.0,12288779.0,1807.0,6506.0,8313.0,1144.83333,2774.416633,3919.249963,0.0,0.0,38740.25,1082213.137,1120953.387,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Косметика и парфюмерия,,non_flowers,0.0,13727.0,44486.0,58213.0,27.0,97.0,124.0,7.0,10.8333333,17.8333333,0.0,0.0,0.0,7868.8333,7868.8333,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Магазины чая и кофе,,non_flowers,0.0,39058.0,48693.0,87751.0,51.0,181.0,232.0,8.0,13.833333,21.833333,0.0,0.0,1029.0,15333.667,16362.667,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Обувь,,non_flowers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,3.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Подарочные сертификаты,,non_flowers,0.0,84026.0,132250.0,216276.0,96.0,402.0,498.0,21.0,12.0,33.0,0.0,0.0,566.0,23110.0,23676.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Посуда,,non_flowers,0.0,0.0,5554.0,5554.0,13.0,57.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,276.0,276.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Продукты и напитки,,non_flowers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Съедобные букеты,,non_flowers,0.0,1835674.0,2851795.0,4687469.0,1231.0,3775.0,5006.0,480.16667,581.1666326,1061.333303,0.0,0.0,19804.0,406098.163,425902.163,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Товары для праздника,,non_flowers,0.0,0.0,0.0,0.0,13.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Украшения,,non_flowers,0.0,8875.0,21486.0,30361.0,18.0,132.0,150.0,4.0,7.0,11.0,0.0,0.0,0.0,3639.0,3639.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Хендмейд и хобби,,non_flowers,0.0,11413.0,9539.0,20952.0,18.0,63.0,81.0,1.5,2.5,4.0,0.0,0.0,0.0,2316.0,2316.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,Цветы,,flowers,0.0,26275141.0,67098864.0,93374005.0,23204.0,55037.0,78241.0,6592.75,13125.58366,19718.33366,0.0,0.0,304047.5,8541485.833,8845533.333,2025-03-01,18.0
2025,3,Q1,H1,russia,,partners,paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930351.0,13883426.0,0.0,0.0,16813777.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Sexual wellness,,non_flowers,0.0,0.0,8990.0,8990.0,16.0,293.0,309.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Аксессуары,,non_flowers,0.0,5861.0,13533.0,19394.0,7.0,449.0,456.0,1.0,4.0,5.0,0.0,0.0,801.0,1086.0,1887.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Вкусные наборы,,non_flowers,0.0,11363.0,1705407.0,1716770.0,130.0,6279.0,6409.0,2.0,335.9166659,337.9166659,0.0,0.0,31799.0001,22178.0,53977.0001,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Воздушные шары,,non_flowers,0.0,37030.0,2538841.0,2575871.0,185.0,12084.0,12269.0,9.0,648.1500296,657.1500296,0.0,0.0,81204.3311,27868.3334,109072.6645,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Декор,,non_flowers,0.0,2239.0,281648.0,283887.0,75.0,3453.0,3528.0,1.5,94.733333,96.233333,0.0,0.0,12197.5,2625.3334,14822.8334,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Для дома,,non_flowers,0.0,0.0,4424.0,4424.0,6.0,216.0,222.0,0.0,2.0,2.0,0.0,0.0,0.0,156.0,156.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,1.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Зоотовары,,non_flowers,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Канцелярские товары,,non_flowers,0.0,0.0,2981.0,2981.0,0.0,74.0,74.0,0.0,1.5,1.5,0.0,0.0,1226.0,0.0,1226.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Картины,,non_flowers,0.0,0.0,49848.0,49848.0,24.0,697.0,721.0,0.0,6.0,6.0,0.0,0.0,191.0,165.0,356.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,1.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Комнатные растения,,non_flowers,0.0,129811.0,4235067.0,4364878.0,447.0,22991.0,23438.0,25.5,862.3273803,887.8273803,0.0,0.0,114612.0,50420.57103,165032.571,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Кондитерские и пекарни,,non_flowers,0.0,414018.0,26106006.0,26520024.0,1877.0,110786.0,112663.0,163.0,8118.983334,8281.983334,0.0,0.0,764674.1704,324929.1667,1089603.337,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Косметика и парфюмерия,,non_flowers,0.0,0.0,174626.0,174626.0,28.0,1645.0,1673.0,0.0,61.9999999,61.9999999,0.0,0.0,3645.5,1566.0,5211.5,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Магазины чая и кофе,,non_flowers,0.0,9746.0,356007.0,365753.0,43.0,2350.0,2393.0,2.0,98.5833333,100.5833333,0.0,0.0,10060.0,3788.5,13848.5,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Обувь,,non_flowers,0.0,0.0,1565.0,1565.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,7.0,210.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Одежда для детей,,non_flowers,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Подарочные сертификаты,,non_flowers,0.0,5356.0,588220.0,593576.0,141.0,4659.0,4800.0,2.0,101.5,103.5,0.0,0.0,77802.0,13130.0,90932.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Посуда,,non_flowers,0.0,0.0,39154.0,39154.0,7.0,666.0,673.0,0.0,13.75,13.75,0.0,0.0,74.0,3078.0,3152.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Продукты и напитки,,non_flowers,0.0,0.0,761.0,761.0,1.0,27.0,28.0,0.0,0.5,0.5,0.0,0.0,0.0,12.0,12.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Съедобные букеты,,non_flowers,0.0,271419.0,11482383.0,11753802.0,1327.0,47867.0,49194.0,70.3333333,2435.283329,2505.616662,0.0,0.0,249030.0,86126.8333,335156.8333,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Товары для праздника,,non_flowers,0.0,0.0,11217.0,11217.0,45.0,579.0,624.0,0.0,5.8333333,5.8333333,0.0,0.0,0.0,2.0,2.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Украшения,,non_flowers,0.0,4041.0,101586.0,105627.0,24.0,1859.0,1883.0,1.5,44.3333333,45.8333333,0.0,0.0,4674.0,852.0,5526.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Хендмейд и хобби,,non_flowers,0.0,0.0,77970.0,77970.0,17.0,744.0,761.0,0.0,25.1666666,25.1666666,0.0,0.0,1227.0,932.0,2159.0,2025-03-01,18.0
2025,3,Q1,H1,russia,,retention,non_paid,Цветы,,flowers,0.0,4665400.0,243001811.0,247667211.0,13089.0,666398.0,679487.0,1042.166667,46776.43928,47818.60595,0.0,0.0,5651674.466,2609290.261,8260964.727,2025-03-01,18.0
2025,3,Q1,H1,russia,,,non_paid,,,non_flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908109.0,0.0,0.0,0.0,908109.0,2025-03-01,18.0
2025,4,Q2,H1,russia,,brand,paid,Sexual wellness,,non_flowers,0.0,0.0,0.0,0.0,4.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Аксессуары,,non_flowers,0.0,0.0,0.0,0.0,25.0,400.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Вкусные наборы,,non_flowers,0.0,17117.0,109369.0,126486.0,66.0,762.0,828.0,5.66609962,25.7327973,31.39889692,0.0,0.0,1566.0,5408.0,6974.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Воздушные шары,,non_flowers,0.0,72137.0,493638.0,565775.0,348.0,3414.0,3762.0,24.38726545,122.1938823,146.5811478,0.0,0.0,14740.167,11343.5,26083.667,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Декор,,non_flowers,0.0,4268.0,40389.0,44657.0,97.0,1158.0,1255.0,1.5,9.8333333,11.3333333,0.0,0.0,347.0,11604.0,11951.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Для дома,,non_flowers,0.0,0.0,0.0,0.0,23.0,37.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Другое,,non_flowers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Зоотовары,,non_flowers,0.0,0.0,2550.0,2550.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2549.0,2549.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Канцелярские товары,,non_flowers,0.0,139.0,398.0,537.0,1.0,11.0,12.0,0.04083632,0.1122999,0.15313622,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Картины,,non_flowers,0.0,477.0,1696.0,2173.0,26.0,106.0,132.0,0.1348864,0.4580535,0.5929399,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Книги,,non_flowers,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Комнатные растения,,non_flowers,0.0,73899.0,284542.0,358441.0,590.0,2823.0,3413.0,23.18108129,63.2045714,86.38565269,0.0,0.0,5960.0,15285.5,21245.5,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Кондитерские и пекарни,,non_flowers,0.0,643296.0,3134363.0,3777659.0,2053.0,24037.0,26090.0,250.7537754,1069.869814,1320.623589,0.0,0.0,86538.5,231212.5,317751.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Косметика и парфюмерия,,non_flowers,0.0,4105.0,23778.0,27883.0,68.0,148.0,216.0,1.5,5.5,7.0,0.0,0.0,687.0,10330.5,11017.5,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Магазины чая и кофе,,non_flowers,0.0,0.0,17280.0,17280.0,82.0,254.0,336.0,0.0,6.0,6.0,0.0,0.0,319.0,193.0,512.0,2025-04-01,19.0
2025,4,Q2,H1,russia,,brand,paid,Одежда,,non_flowers,0.0,0.0,0.0,0.0,5.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,19.0
