year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,first_traffic,repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2024,5,Q2,H1,russia,,paid_apps,paid,Магазины чая и кофе,,non_flowers,,"15,105","115,442","130,547",196,2087,2283,7.5,40.6,48.1,,,4039.9,484,4523.9
2024,5,Q2,H1,russia,,paid_apps,paid,Обувь,,non_flowers,,,"1,156","1,156",10,67,77,,0.2,0.2,,,32,,32
2024,5,Q2,H1,russia,,paid_apps,paid,Одежда,,non_flowers,,"2,899","2,870","5,769",95,588,683,1,1,2,,,,239,239
2024,5,Q2,H1,russia,,paid_apps,paid,Одежда для детей,,non_flowers,,,"3,326","3,326",11,82,93,,0.6666667,0.6666667,,,,,0
2024,5,Q2,H1,russia,,paid_apps,paid,Подарки,,non_flowers,,,,0,7144,47483,54627,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_apps,paid,Подарочные сертификаты,,non_flowers,,"28,039","251,387","279,426",473,4462,4935,8,52,60,,,4150,6457,10607
2024,5,Q2,H1,russia,,paid_apps,paid,Посуда,,non_flowers,,,"40,949","40,949",122,988,1110,,11.5,11.5,,,3848.5,47,3895.5
2024,5,Q2,H1,russia,,paid_apps,paid,Продукты и напитки,,non_flowers,,"1,509","34,433","35,942",155,1536,1691,2,7.5952381,9.5952381,,,4373,1248,5621
2024,5,Q2,H1,russia,,paid_apps,paid,Съедобные букеты,,non_flowers,,"1,905,144","7,243,783","9,148,927",3060,21504,24564,574.9999996,1927.833329,2502.833329,,,204775.6667,112975.5,317751.1667
2024,5,Q2,H1,russia,,paid_apps,paid,Товары для праздника,,non_flowers,,,"20,072","20,072",66,755,821,,10,10,,,238,60,298
2024,5,Q2,H1,russia,,paid_apps,paid,Украшения,,non_flowers,,"64,304","139,652","203,956",546,3943,4489,7.5,37.8333333,45.3333333,,,3121,9878,12999
2024,5,Q2,H1,russia,,paid_apps,paid,Хендмейд и хобби,,non_flowers,,"5,542","50,998","56,540",147,1268,1415,2.2333333,17.9583333,20.1916666,,,995,841.875,1836.875
2024,5,Q2,H1,russia,,paid_apps,paid,N/A,,non_flowers,,,,0,,,0,,,0,18787424.22,,,,18787424.22
2024,5,Q2,H1,russia,,paid_apps,paid,Комнатные растения,,non_flowers,,"343,687","1,479,789","1,823,476",2111,18466,20577,84.5,356.3714252,440.8714252,229167.708,,47952.6667,25087,302207.3747
2024,5,Q2,H1,russia,,paid_apps,paid,Цветы,,flowers,,"27,029,834","125,051,554","152,081,388",90773,653418,744191,7699.366664,31006.42883,38705.79549,2547380.116,,3795372.546,1812671.629,8155424.291
2024,5,Q2,H1,russia,,paid_web,paid,Аксессуары,,non_flowers,,,,0,68,488,556,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Вкусные наборы,,non_flowers,,"112,369","144,251","256,620",,,0,18.333333,25.8333333,44.1666663,,,4211,1354,5565
2024,5,Q2,H1,russia,,paid_web,paid,Воздушные шары,,non_flowers,,"70,045","88,102","158,147",,,0,23.2738092,31.9999996,55.2738088,,,679,446.5,1125.5
2024,5,Q2,H1,russia,,paid_web,paid,Декор,,non_flowers,,"29,594","31,431","61,025",1286,1148,2434,7.75,6.5,14.25,19041.51,,,5450,24491.51
2024,5,Q2,H1,russia,,paid_web,paid,Для дома,,non_flowers,,,,0,68,43,111,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Другое,,non_flowers,,,"1,236","1,236",1,1,2,,1,1,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Зоотовары,,non_flowers,,,,0,8,11,19,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Канцелярские товары,,non_flowers,,,,0,15,42,57,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Картины,,non_flowers,,,,0,109,685,794,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Книги,,non_flowers,,,,0,13,11,24,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Кондитерские и пекарни,,non_flowers,,"1,562,061","1,040,971","2,603,032",40512,27813,68325,623.666663,386.1666667,1009.83333,1442613.205,,6792.5,17622,1467027.705
2024,5,Q2,H1,russia,,paid_web,paid,Косметика и парфюмерия,,non_flowers,,"9,093","9,630","18,723",2102,648,2750,2,3,5,,,,101,101
2024,5,Q2,H1,russia,,paid_web,paid,Магазины чая и кофе,,non_flowers,,"8,901","24,427","33,328",1205,559,1764,3,8,11,24506.94,,,,24506.94
2024,5,Q2,H1,russia,,paid_web,paid,Обувь,,non_flowers,,,,0,1,2,3,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Одежда,,non_flowers,,,,0,25,14,39,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Одежда для детей,,non_flowers,,,,0,9,2,11,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Подарки,,non_flowers,,,,0,14118,11582,25700,,,0,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Подарочные сертификаты,,non_flowers,,"7,201","18,193","25,394",978,387,1365,2,4,6,33108.4,,427,4193,37728.4
2024,5,Q2,H1,russia,,paid_web,paid,Посуда,,non_flowers,,"2,667",155,"2,822",117,383,500,1.3333333,,1.3333333,,,,154.6667,154.6667
2024,5,Q2,H1,russia,,paid_web,paid,Продукты и напитки,,non_flowers,,"1,148",,"1,148",444,260,704,0.5,,0.5,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Съедобные букеты,,non_flowers,,"1,466,265","973,423","2,439,688",7444,5864,13308,419.8333333,243.1666666,662.9999999,,,4742,13731,18473
2024,5,Q2,H1,russia,,paid_web,paid,Товары для праздника,,non_flowers,,"1,680","8,716","10,396",116,222,338,1,1,2,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Украшения,,non_flowers,,,"8,576","8,576",345,1369,1714,,3,3,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,Хендмейд и хобби,,non_flowers,,"13,040","2,606","15,646",2221,766,2987,2,1,3,,,,,0
2024,5,Q2,H1,russia,,paid_web,paid,N/A,,non_flowers,,,,0,,,0,,,0,3388618.288,,,,3388618.288
2024,5,Q2,H1,russia,,paid_web,paid,Комнатные растения,,non_flowers,,"550,980","302,956","853,936",24249,11680,35929,116,69.5,185.5,674624.7662,,778,5471,680873.7662
2024,5,Q2,H1,russia,,paid_web,paid,Цветы,,flowers,,"21,976,437","13,637,822","35,614,259",191697,114262,305959,6256.309561,3361.83333,9618.142891,14184974.4,,48780.5,226878.833,14460633.73
2024,5,Q2,H1,russia,,partners,paid,Аксессуары,,non_flowers,,,"15,213","15,213",5,37,42,,2.25,2.25,,,,1200,1200
2024,5,Q2,H1,russia,,partners,paid,Вкусные наборы,,non_flowers,,"1,692","26,231","27,923",,,0,1,6,7,,,,2863,2863
2024,5,Q2,H1,russia,,partners,paid,Воздушные шары,,non_flowers,,"67,365","267,006","334,371",,,0,20.1666667,68.4999999,88.6666666,,,1481.5,33275,34756.5
2024,5,Q2,H1,russia,,partners,paid,Декор,,non_flowers,,,"33,243","33,243",25,93,118,,7.833333,7.833333,,,332,6584.333,6916.333
2024,5,Q2,H1,russia,,partners,paid,Для дома,,non_flowers,,,,0,7,8,15,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Другое,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Зоотовары,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Канцелярские товары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Картины,,non_flowers,,,,0,,10,10,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Книги,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Кондитерские и пекарни,,non_flowers,,"419,169","1,653,417","2,072,586",631,1564,2195,195.5,638.6666666,834.1666666,,,15480.5,193171.6667,208652.1667
2024,5,Q2,H1,russia,,partners,paid,Косметика и парфюмерия,,non_flowers,,"2,305","14,730","17,035",9,12,21,2,2.5,4.5,,,,6264,6264
2024,5,Q2,H1,russia,,partners,paid,Магазины чая и кофе,,non_flowers,,"1,467","25,571","27,038",11,26,37,3,8.25,11.25,,,102,4816,4918
2024,5,Q2,H1,russia,,partners,paid,Обувь,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Одежда,,non_flowers,,,"5,700","5,700",5,11,16,,1,1,,,200,,200
2024,5,Q2,H1,russia,,partners,paid,Одежда для детей,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Подарки,,non_flowers,,,,0,529,741,1270,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Подарочные сертификаты,,non_flowers,,"12,635","52,416","65,051",15,65,80,3,8,11,,,,7323,7323
2024,5,Q2,H1,russia,,partners,paid,Посуда,,non_flowers,,2,"7,071","7,073",5,10,15,2,1.25,3.25,,,,2422,2422
2024,5,Q2,H1,russia,,partners,paid,Продукты и напитки,,non_flowers,,,,0,14,30,44,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Съедобные букеты,,non_flowers,,"349,485","702,900","1,052,385",193,269,462,114.5,180.33333,294.83333,,,10275,111711.5,121986.5
2024,5,Q2,H1,russia,,partners,paid,Товары для праздника,,non_flowers,,,,0,7,3,10,,,0,,,,,0
2024,5,Q2,H1,russia,,partners,paid,Украшения,,non_flowers,,"6,208","11,094","17,302",52,72,124,2,2.5833333,4.5833333,,,389,1411.6667,1800.6667
2024,5,Q2,H1,russia,,partners,paid,Хендмейд и хобби,,non_flowers,,,"1,219","1,219",3,8,11,,0.5,0.5,,,,71.5,71.5
2024,5,Q2,H1,russia,,partners,paid,N/A,,non_flowers,,,,0,,,0,,,0,2389672,1720869,,,4110541
2024,5,Q2,H1,russia,,partners,paid,Комнатные растения,,non_flowers,,"122,697","251,637","374,334",220,279,499,26.333333,51.5,77.833333,,,510,56025.833,56535.833
2024,5,Q2,H1,russia,,partners,paid,Цветы,,flowers,,"11,823,616","20,184,550","32,008,166",19177,16404,35581,2643.500033,4249.833337,6893.33337,,,114637,2343754.533,2458391.533
2024,5,Q2,H1,russia,,retention,non_paid,Аксессуары,,non_flowers,,,"10,604","10,604",19,315,334,,3,3,,,1221,,1221
2024,5,Q2,H1,russia,,retention,non_paid,Вкусные наборы,,non_flowers,,"12,769","294,512","307,281",,,0,3,68.1666666,71.1666666,,,10158.5,7228.33333,17386.83333
2024,5,Q2,H1,russia,,retention,non_paid,Воздушные шары,,non_flowers,,"18,333","886,823","905,156",,,0,5.6666666,243.8333302,249.4999968,,,24285.16667,8899.66663,33184.8333
2024,5,Q2,H1,russia,,retention,non_paid,Декор,,non_flowers,,"1,200","86,650","87,850",60,1446,1506,0.5,35.7333333,36.2333333,,,1896,3853,5749
2024,5,Q2,H1,russia,,retention,non_paid,Для дома,,non_flowers,,,"3,506","3,506",3,108,111,,1.5,1.5,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Другое,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Зоотовары,,non_flowers,,,,0,5,43,48,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Канцелярские товары,,non_flowers,,,,0,2,60,62,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Картины,,non_flowers,,,"6,710","6,710",13,240,253,,2,2,,,1538,,1538
2024,5,Q2,H1,russia,,retention,non_paid,Книги,,non_flowers,,,"3,900","3,900",3,19,22,,1.333333,1.333333,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Кондитерские и пекарни,,non_flowers,,"272,487","8,050,458","8,322,945",1149,46379,47528,108,3117.416629,3225.416629,,,274598.8333,159738.3333,434337.1666
2024,5,Q2,H1,russia,,retention,non_paid,Косметика и парфюмерия,,non_flowers,,"5,166","48,117","53,283",32,551,583,1,16,17,,,1990,855,2845
2024,5,Q2,H1,russia,,retention,non_paid,Магазины чая и кофе,,non_flowers,,"4,815","64,068","68,883",10,781,791,2,25.5,27.5,,,3524,3034,6558
2024,5,Q2,H1,russia,,retention,non_paid,Обувь,,non_flowers,,,,0,3,31,34,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Одежда,,non_flowers,,,,0,12,275,287,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Одежда для детей,,non_flowers,,,,0,,39,39,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Подарки,,non_flowers,,,,0,575,17072,17647,,,0,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Подарочные сертификаты,,non_flowers,,,"142,760","142,760",47,1372,1419,,27,27,,,33734,1309,35043
2024,5,Q2,H1,russia,,retention,non_paid,Посуда,,non_flowers,,,"8,732","8,732",32,395,427,,3.5,3.5,,,,,0
2024,5,Q2,H1,russia,,retention,non_paid,Продукты и напитки,,non_flowers,,,"13,451","13,451",14,537,551,,3.6666666,3.6666666,,,6382,258.33333,6640.33333
2024,5,Q2,H1,russia,,retention,non_paid,Съедобные букеты,,non_flowers,,"194,073","3,833,320","4,027,393",269,7573,7842,49,1027.416666,1076.416666,,,93970.5,52828.5,146799
2024,5,Q2,H1,russia,,retention,non_paid,Товары для праздника,,non_flowers,,,"20,040","20,040",14,324,338,,8.4166667,8.4166667,,,562,,562
2024,5,Q2,H1,russia,,retention,non_paid,Украшения,,non_flowers,,"1,145","85,418","86,563",69,1182,1251,0.5,22,22.5,,,5741,5358.5,11099.5
2024,5,Q2,H1,russia,,retention,non_paid,Хендмейд и хобби,,non_flowers,,,"53,418","53,418",15,340,355,,13.8333333,13.8333333,,,269,2362,2631
2024,5,Q2,H1,russia,,retention,non_paid,Комнатные растения,,non_flowers,,"21,099","1,169,036","1,190,135",227,7402,7629,7,247.25,254.25,,,29840,23853,53693
2024,5,Q2,H1,russia,,retention,non_paid,Цветы,,flowers,,"2,459,119","76,789,481","79,248,600",6111,249948,256059,687.333334,18261.43326,18948.76659,,,1904591,1083520.334,2988111.334
2024,5,Q2,H1,russia,,N/A,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,3218529,,,,3218529
2024,6,Q2,H1,russia,,brand,paid,Аксессуары,,non_flowers,,"1,477","4,500","5,977",83,221,304,0.5,1.5,2,,,607.5,278,885.5
2024,6,Q2,H1,russia,,brand,paid,Вкусные наборы,,non_flowers,,"8,692","104,284","112,976",,,0,2.14030995,17.6313018,19.77161175,,,4181,1084.5,5265.5
2024,6,Q2,H1,russia,,brand,paid,Воздушные шары,,non_flowers,,"62,953","262,981","325,934",13,144,157,20.56245044,70.8398912,91.40234164,,,6527.1667,11380.5833,17907.75
2024,6,Q2,H1,russia,,brand,paid,Декор,,non_flowers,,72,"19,046","19,118",156,1084,1240,1.5,8.9999999,10.4999999,,,926.6667,5785.5,6712.1667
2024,6,Q2,H1,russia,,brand,paid,Для дома,,non_flowers,,2,"1,099","1,101",79,45,124,0.5,,0.5,,,,1098.5,1098.5
2024,6,Q2,H1,russia,,brand,paid,Другое,,non_flowers,,,,0,1,11,12,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Зоотовары,,non_flowers,,,,0,3,19,22,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Канцелярские товары,,non_flowers,,,"1,327","1,327",1,45,46,,0.6666667,0.6666667,,,,1324,1324
2024,6,Q2,H1,russia,,brand,paid,Картины,,non_flowers,,,,0,25,107,132,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Книги,,non_flowers,,,,0,,13,13,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Кондитерские и пекарни,,non_flowers,,"648,133","2,140,093","2,788,226",1695,15747,17442,278.9219945,813.8629392,1092.784934,,,88911.3337,95275.33337,184186.6671
2024,6,Q2,H1,russia,,brand,paid,Косметика и парфюмерия,,non_flowers,,"2,722","27,567","30,289",151,182,333,2.1066065,7.1841384,9.2907449,,,911.5,3274,4185.5
2024,6,Q2,H1,russia,,brand,paid,Магазины чая и кофе,,non_flowers,,"1,385","33,718","35,103",226,243,469,2,9.1666666,11.1666666,,,392.6667,2010.333,2402.9997
2024,6,Q2,H1,russia,,brand,paid,Обувь,,non_flowers,,,,0,1,3,4,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Одежда,,non_flowers,,,,0,14,55,69,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Одежда для детей,,non_flowers,,,,0,1,6,7,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Подарочные наборы,,non_flowers,,,,0,9,132,141,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Подарочные сертификаты,,non_flowers,,"46,394","38,870","85,264",101,579,680,4.5551008,10.645626,15.2007268,,,334,10750,11084
2024,6,Q2,H1,russia,,brand,paid,Посуда,,non_flowers,,2,"3,750","3,752",167,146,313,1,1,2,,,2275,1473,3748
2024,6,Q2,H1,russia,,brand,paid,Продукты и напитки,,non_flowers,,,,0,23,80,103,,,0,,,,,0
2024,6,Q2,H1,russia,,brand,paid,Съедобные букеты,,non_flowers,,"487,862","1,079,400","1,567,262",955,6548,7503,160.1159881,279.3647139,439.480702,,,48266.6667,56914,105180.6667
2024,6,Q2,H1,russia,,brand,paid,Товары для праздника,,non_flowers,,,"3,134","3,134",7,80,87,,3.3333333,3.3333333,,,,291,291
2024,6,Q2,H1,russia,,brand,paid,Украшения,,non_flowers,,259,"20,603","20,862",152,641,793,0.08092227,4.1226886,4.20361087,,,509,5,514
2024,6,Q2,H1,russia,,brand,paid,Хендмейд и хобби,,non_flowers,,"3,007","7,158","10,165",47,198,245,0.5,2.3333333,2.8333333,,,283,1043,1326
2024,6,Q2,H1,russia,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,18862929.11,7030958,,,25893887.11
2024,6,Q2,H1,russia,,brand,paid,Комнатные растения,,non_flowers,,"74,401","255,918","330,319",610,1972,2582,25.34995805,62.5263919,87.87634995,,,5031.3333,9538,14569.3333
2024,6,Q2,H1,russia,,brand,paid,Цветы,,flowers,,"9,240,859","22,128,993","31,369,852",13246,89570,102816,2803.60364,5407.355143,8210.958783,,,543405.166,1158581.25,1701986.416
2024,6,Q2,H1,russia,,organic_apps,non_paid,Аксессуары,,non_flowers,,826,"85,896","86,722",248,3326,3574,2,25.8999999,27.8999999,,,10978.83333,830.83333,11809.66666
2024,6,Q2,H1,russia,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,"165,644","1,807,038","1,972,682",,,0,42.25,347.2933975,389.5433975,,,88830.16667,36320.17,125150.3367
2024,6,Q2,H1,russia,,organic_apps,non_paid,Воздушные шары,,non_flowers,,"485,782","5,192,502","5,678,284",289,2858,3147,162.5447291,1434.388639,1596.933368,,,164194.3674,65882.6634,230077.0308
2024,6,Q2,H1,russia,,organic_apps,non_paid,Декор,,non_flowers,,"48,132","502,007","550,139",1076,9984,11060,18.9166666,183.6047629,202.5214295,,,23709.36905,11492.50007,35201.86912
2024,6,Q2,H1,russia,,organic_apps,non_paid,Для дома,,non_flowers,,3,"11,924","11,927",137,1132,1269,1,3,4,,,4490.5,,4490.5
2024,6,Q2,H1,russia,,organic_apps,non_paid,Другое,,non_flowers,,,,0,6,110,116,,,0,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Зоотовары,,non_flowers,,,775,775,12,222,234,,1,1,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,,"7,367","7,367",27,390,417,,3.2333333,3.2333333,,,228,,228
2024,6,Q2,H1,russia,,organic_apps,non_paid,Картины,,non_flowers,,"1,745","17,100","18,845",183,1510,1693,1,7,8,,,261,287,548
2024,6,Q2,H1,russia,,organic_apps,non_paid,Книги,,non_flowers,,,480,480,20,178,198,,0.6,0.6,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,"6,318,950","39,313,404","45,632,354",30856,304183,335039,2802.167197,15601.31522,18403.48242,,,1818911.73,558982.5033,2377894.233
2024,6,Q2,H1,russia,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,"33,978","330,379","364,357",509,3819,4328,9.5,98.3482191,107.8482191,,,13703.08333,6305.5,20008.58333
2024,6,Q2,H1,russia,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,"50,116","346,641","396,757",420,4481,4901,18,122.6428603,140.6428603,,,14882.083,3634.5,18516.583
2024,6,Q2,H1,russia,,organic_apps,non_paid,Обувь,,non_flowers,,,,0,10,78,88,,,0,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Одежда,,non_flowers,,,"18,340","18,340",183,1295,1478,,3,3,,,928,,928
2024,6,Q2,H1,russia,,organic_apps,non_paid,Одежда для детей,,non_flowers,,,,0,19,149,168,,,0,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Подарочные наборы,,non_flowers,,,,0,256,2601,2857,,,0,,,,,0
2024,6,Q2,H1,russia,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,"280,666","1,066,933","1,347,599",1167,11487,12654,50.924429,194.0415071,244.9659361,,,41468,35851,77319
2024,6,Q2,H1,russia,,organic_apps,non_paid,Посуда,,non_flowers,,"6,064","83,700","89,764",233,2065,2298,2.5,34.8333366,37.3333366,,,1900.8333,3374,5274.8333
2024,6,Q2,H1,russia,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,"19,664","19,664",171,1718,1889,,10.9951923,10.9951923,,,,91,91
2024,6,Q2,H1,russia,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"4,463,675","20,194,704","24,658,379",18100,123929,142029,1386.537443,5358.598374,6745.135817,,,756279.1333,303390.6633,1059669.797
