year,month,Quarter,Halfyear,region_to,subdivision,category,revenue_first_transactions,revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,is_forecast
2025,4,Q2,H1,cis,paid_web,Воздушныешары,1208.0,0.0,15.0,24.0,39,1.0,0.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Декор,611.0,84.0,0.0,11.0,11,1.0,0.0,1,0.0,0.0,0.0,84.0,84,False
2025,4,Q2,H1,cis,paid_web,Канцелярскиетовары,0.0,0.0,0.0,17.0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Книги,0.0,0.0,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Кондитерскиеипекарни,29832.0,29477.0,1208.0,475.0,1683,11.0,10.0,21,40756.0,0.0,0.0,4730.0,45486,False
2025,4,Q2,H1,cis,paid_web,Косметикаипарфюмерия,0.0,0.0,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Магазинычаяикофе,0.0,0.0,2.0,2.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Подарочныесертификаты,0.0,7520.0,6.0,2.0,8,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Съедобныебукеты,6332.0,32066.0,168.0,93.0,261,2.0,4.0,6,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Товарыдляпраздника,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Украшения,0.0,0.0,2.0,5.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Хендмейдихобби,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,61536.0,0.0,0.0,0.0,61536,False
2025,4,Q2,H1,cis,paid_web,Комнатныерастения,8775.0,0.0,22.0,39.0,61,1.0,0.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Sexualwellness,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,paid_web,Цветы,425780.0,379862.0,3181.0,2901.0,6082,109.0,85.0,194,504910.0,0.0,2809.0,4748.0,512467,False
2025,4,Q2,H1,cis,partners,Воздушныешары,0.0,2155.0,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0.0,309.0,309,False
2025,4,Q2,H1,cis,partners,Кондитерскиеипекарни,917.0,51494.0,12.0,15.0,27,1.0,18.0,19,0.0,0.0,674.0,4039.0,4713,False
2025,4,Q2,H1,cis,partners,Съедобныебукеты,3817.0,13153.0,2.0,1.0,3,1.0,2.0,3,0.0,0.0,109.0,1078.0,1187,False
2025,4,Q2,H1,cis,partners,Комнатныерастения,0.0,4113.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,380.0,380,False
2025,4,Q2,H1,cis,partners,Цветы,60780.0,193625.0,110.0,121.0,231,19.0,38.0,57,0.0,0.0,2135.0,21322.0,23457,False
2025,4,Q2,H1,cis,retention,Аксессуары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Вкусныенаборы,0.0,23888.0,0.0,65.0,65,0.0,6.0,6,0.0,0.0,90.0,16.0,106,False
2025,4,Q2,H1,cis,retention,Воздушныешары,0.0,18913.0,5.0,44.0,49,0.0,6.0,6,0.0,0.0,1035.0,0.0,1035,False
2025,4,Q2,H1,cis,retention,Декор,3.0,3893.0,0.0,11.0,11,1.0,0.0,1,0.0,0.0,0.0,3893.0,3893,False
2025,4,Q2,H1,cis,retention,Канцелярскиетовары,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Картины,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Книги,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Кондитерскиеипекарни,6657.0,136739.0,6.0,480.0,486,3.0,47.0,50,0.0,0.0,2847.0,9286.0,12133,False
2025,4,Q2,H1,cis,retention,Косметикаипарфюмерия,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Магазинычаяикофе,1343.0,127.0,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0.0,127.0,127,False
2025,4,Q2,H1,cis,retention,Подарочныесертификаты,0.0,3278.0,0.0,13.0,13,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Продуктыинапитки,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Съедобныебукеты,5984.0,35131.0,1.0,218.0,219,1.0,8.0,9,0.0,0.0,886.0,1407.0,2293,False
2025,4,Q2,H1,cis,retention,Товарыдляпраздника,0.0,3582.0,0.0,6.0,6,0.0,2.0,2,0.0,0.0,1054.0,0.0,1054,False
2025,4,Q2,H1,cis,retention,Украшения,0.0,0.0,0.0,7.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Хендмейдихобби,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,cis,retention,Комнатныерастения,99.0,15142.0,0.0,26.0,26,1.0,4.0,5,0.0,0.0,0.0,1987.0,1987,False
2025,4,Q2,H1,cis,retention,Цветы,102255.0,1256207.0,38.0,2722.0,2760,26.0,277.0,303,0.0,0.0,21459.0,75960.0,97419,False
2025,4,Q2,H1,mena,brand,Аксессуары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Вкусныенаборы,0.0,2110.0,0.0,7.0,7,0.0,1.0,1,0.0,0.0,0.0,2043.0,2043,False
2025,4,Q2,H1,mena,brand,Воздушныешары,0.0,10739.0,0.0,36.0,36,0.0,2.0,2,0.0,0.0,0.0,113.0,113,False
2025,4,Q2,H1,mena,brand,Декор,0.0,4455.0,0.0,17.0,17,0.0,1.0,1,0.0,0.0,0.0,4276.0,4276,False
2025,4,Q2,H1,mena,brand,Кондитерскиеипекарни,2204.0,88831.0,2.0,94.0,96,5.0,18.0,23,0.0,0.0,400.0,68858.0,69258,False
2025,4,Q2,H1,mena,brand,Магазинычаяикофе,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Подарочныесертификаты,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Посуда,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Съедобныебукеты,10965.0,676.0,6.0,16.0,22,1.0,0.0,1,0.0,0.0,0.0,109.0,109,False
2025,4,Q2,H1,mena,brand,Товарыдляпраздника,0.0,0.0,0.0,10.0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Украшения,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,Хендмейдихобби,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,brand,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,248925.0,223250.0,0.0,0.0,472175,False
2025,4,Q2,H1,mena,brand,Комнатныерастения,362.0,11145.0,0.0,7.0,7,1.0,2.0,3,0.0,0.0,0.0,10522.0,10522,False
2025,4,Q2,H1,mena,brand,Цветы,83238.0,268478.0,37.0,440.0,477,20.0,50.0,70,0.0,0.0,1498.0,24337.0,25835,False
2025,4,Q2,H1,mena,organic_apps,Аксессуары,0.0,0.0,7.0,7.0,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Вкусныенаборы,5959.0,32113.0,33.0,297.0,330,1.0,7.0,8,0.0,0.0,0.0,197.0,197,False
2025,4,Q2,H1,mena,organic_apps,Воздушныешары,42435.0,223386.0,121.0,520.0,641,6.0,35.0,41,0.0,0.0,3428.0,1766.0,5194,False
2025,4,Q2,H1,mena,organic_apps,Декор,0.0,19812.0,18.0,142.0,160,0.0,5.0,5,0.0,0.0,212.0,440.0,652,False
2025,4,Q2,H1,mena,organic_apps,Длядома,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Другое,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Зоотовары,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Канцелярскиетовары,0.0,0.0,0.0,7.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Картины,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Кондитерскиеипекарни,84734.0,376359.0,447.0,2235.0,2682,18.0,66.0,84,0.0,0.0,5092.0,4377.0,9469,False
2025,4,Q2,H1,mena,organic_apps,Косметикаипарфюмерия,0.0,0.0,7.0,33.0,40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Магазинычаяикофе,0.0,0.0,2.0,15.0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Обувь,0.0,0.0,2.0,3.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Одежда,0.0,761.0,0.0,9.0,9,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Одеждадлядетей,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Подарочныесертификаты,0.0,0.0,8.0,51.0,59,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Посуда,0.0,451.0,5.0,9.0,14,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Съедобныебукеты,18273.0,108100.0,80.0,390.0,470,5.0,14.0,19,0.0,0.0,1376.0,2029.0,3405,False
2025,4,Q2,H1,mena,organic_apps,Товарыдляпраздника,0.0,0.0,1.0,26.0,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Украшения,1343.0,0.0,5.0,53.0,58,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Хендмейдихобби,0.0,0.0,1.0,8.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_apps,Комнатныерастения,9431.0,63707.0,68.0,324.0,392,1.0,9.0,10,0.0,0.0,225.0,686.0,911,False
2025,4,Q2,H1,mena,organic_apps,Цветы,922299.0,6708201.0,2810.0,15696.0,18506,136.0,790.0,926,0.0,0.0,208275.0,93282.0,301557,False
2025,4,Q2,H1,mena,organic_web,Аксессуары,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Вкусныенаборы,0.0,12075.0,47.0,114.0,161,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Воздушныешары,7866.0,33831.0,91.0,190.0,281,3.0,9.0,12,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Декор,0.0,2215.0,33.0,20.0,53,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Длядома,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Картины,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Кондитерскиеипекарни,45201.0,73058.0,516.0,699.0,1215,10.0,16.0,26,0.0,0.0,0.0,166.0,166,False
2025,4,Q2,H1,mena,organic_web,Косметикаипарфюмерия,0.0,0.0,69.0,14.0,83,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Магазинычаяикофе,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Обувь,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Одежда,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Подарочныесертификаты,0.0,0.0,19.0,15.0,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Посуда,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Съедобныебукеты,42578.0,0.0,70.0,137.0,207,5.0,0.0,5,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Товарыдляпраздника,0.0,4474.0,2.0,15.0,17,0.0,1.0,1,0.0,0.0,386.0,0.0,386,False
2025,4,Q2,H1,mena,organic_web,Украшения,0.0,0.0,6.0,0.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Хендмейдихобби,0.0,0.0,4.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,275288.0,0.0,0.0,275288,False
2025,4,Q2,H1,mena,organic_web,Комнатныерастения,10642.0,17333.0,98.0,114.0,212,2.0,3.0,5,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,organic_web,Цветы,1102024.0,1037360.0,1691.0,4418.0,6109,172.0,147.0,319,0.0,0.0,6322.0,5523.0,11845,False
2025,4,Q2,H1,mena,other,Аксессуары,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Вкусныенаборы,9769.0,16137.0,49.0,161.0,210,1.0,2.0,3,0.0,0.0,0.0,319.0,319,False
2025,4,Q2,H1,mena,other,Воздушныешары,814.0,55109.0,91.0,351.0,442,1.0,6.0,7,0.0,0.0,0.0,319.0,319,False
2025,4,Q2,H1,mena,other,Декор,0.0,0.0,10.0,67.0,77,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Другое,0.0,0.0,0.0,7.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Зоотовары,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Картины,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Кондитерскиеипекарни,14237.0,25848.0,474.0,918.0,1392,5.0,5.0,10,0.0,0.0,467.0,489.0,956,False
2025,4,Q2,H1,mena,other,Косметикаипарфюмерия,0.0,0.0,28.0,20.0,48,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Магазинычаяикофе,0.0,0.0,5.0,2.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Одежда,362.0,40.0,1.0,1.0,2,1.0,0.0,1,0.0,0.0,0.0,40.0,40,False
2025,4,Q2,H1,mena,other,Одеждадлядетей,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Подарочныесертификаты,0.0,0.0,17.0,15.0,32,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Посуда,0.0,4099.0,0.0,22.0,22,0.0,1.0,1,0.0,0.0,0.0,2645.0,2645,False
2025,4,Q2,H1,mena,other,Съедобныебукеты,8673.0,18064.0,83.0,201.0,284,1.0,3.0,4,0.0,0.0,85.0,0.0,85,False
2025,4,Q2,H1,mena,other,Товарыдляпраздника,0.0,865.0,5.0,21.0,26,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Украшения,0.0,0.0,10.0,6.0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Хендмейдихобби,0.0,0.0,15.0,1.0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Комнатныерастения,0.0,1542.0,72.0,292.0,364,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,other,Цветы,333762.0,700734.0,2420.0,7905.0,10325,43.0,77.0,120,0.0,0.0,12599.0,7489.0,20088,False
2025,4,Q2,H1,mena,paid_apps,Аксессуары,0.0,0.0,1.0,4.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Вкусныенаборы,0.0,32983.0,43.0,87.0,130,0.0,6.0,6,0.0,0.0,1354.0,0.0,1354,False
2025,4,Q2,H1,mena,paid_apps,Воздушныешары,6197.0,46564.0,64.0,156.0,220,2.0,8.0,10,0.0,0.0,315.0,1471.0,1786,False
2025,4,Q2,H1,mena,paid_apps,Декор,0.0,1884.0,17.0,71.0,88,0.0,1.0,1,0.0,0.0,35.0,0.0,35,False
2025,4,Q2,H1,mena,paid_apps,Длядома,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Зоотовары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Канцелярскиетовары,0.0,0.0,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Картины,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Кондитерскиеипекарни,64494.0,154629.0,1055.0,1092.0,2147,18.0,25.0,43,0.0,0.0,4019.0,15682.0,19701,False
2025,4,Q2,H1,mena,paid_apps,Косметикаипарфюмерия,0.0,4735.0,12.0,20.0,32,0.0,1.0,1,0.0,0.0,0.0,4420.0,4420,False
2025,4,Q2,H1,mena,paid_apps,Магазинычаяикофе,0.0,0.0,3.0,3.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Обувь,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Одежда,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Подарочныесертификаты,0.0,0.0,12.0,9.0,21,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Посуда,0.0,0.0,1.0,2.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Съедобныебукеты,11810.0,9333.0,79.0,138.0,217,3.0,1.0,4,0.0,0.0,0.0,1087.0,1087,False
2025,4,Q2,H1,mena,paid_apps,Товарыдляпраздника,0.0,5129.0,2.0,27.0,29,0.0,2.0,2,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Украшения,0.0,0.0,10.0,14.0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,Хендмейдихобби,0.0,0.0,5.0,4.0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_apps,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,190721.0,0.0,0.0,0.0,190721,False
2025,4,Q2,H1,mena,paid_apps,Комнатныерастения,6107.0,17741.0,55.0,101.0,156,2.0,2.0,4,0.0,0.0,0.0,1456.0,1456,False
2025,4,Q2,H1,mena,paid_apps,Цветы,465678.0,1456068.0,2447.0,5226.0,7673,94.0,192.0,286,3043177.0,0.0,37769.0,69724.0,3150670,False
2025,4,Q2,H1,mena,paid_web,Аксессуары,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Вкусныенаборы,11775.0,14399.0,161.0,95.0,256,2.0,3.0,5,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Воздушныешары,28187.0,16248.0,113.0,123.0,236,6.0,2.0,8,29831.0,0.0,0.0,4435.0,34266,False
2025,4,Q2,H1,mena,paid_web,Декор,891.0,2474.0,20.0,11.0,31,0.0,1.0,1,0.0,0.0,0.0,394.0,394,False
2025,4,Q2,H1,mena,paid_web,Канцелярскиетовары,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Картины,0.0,0.0,3.0,1.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Кондитерскиеипекарни,69365.0,16544.0,631.0,522.0,1153,15.0,4.0,19,879974.0,0.0,0.0,7121.0,887095,False
2025,4,Q2,H1,mena,paid_web,Косметикаипарфюмерия,0.0,0.0,12.0,5.0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Магазинычаяикофе,0.0,0.0,5.0,2.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Обувь,0.0,0.0,4.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Одежда,0.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Одеждадлядетей,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Подарочныесертификаты,0.0,0.0,7.0,0.0,7,0.0,0.0,0,9202.0,0.0,0.0,0.0,9202,False
2025,4,Q2,H1,mena,paid_web,Посуда,0.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Съедобныебукеты,52670.0,46656.0,198.0,119.0,317,7.0,5.0,12,0.0,0.0,0.0,1229.0,1229,False
2025,4,Q2,H1,mena,paid_web,Товарыдляпраздника,635.0,80.0,2.0,14.0,16,1.0,0.0,1,0.0,0.0,0.0,80.0,80,False
2025,4,Q2,H1,mena,paid_web,Украшения,0.0,0.0,5.0,3.0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,Хендмейдихобби,0.0,0.0,3.0,8.0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,paid_web,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,104680.0,0.0,0.0,0.0,104680,False
2025,4,Q2,H1,mena,paid_web,Комнатныерастения,60607.0,9256.0,163.0,109.0,272,9.0,1.0,10,0.0,0.0,0.0,3036.0,3036,False
2025,4,Q2,H1,mena,paid_web,Цветы,1693198.0,648976.0,5370.0,4099.0,9469,361.0,90.0,451,2320895.0,0.0,2819.0,101196.0,2424910,False
2025,4,Q2,H1,mena,partners,Вкусныенаборы,0.0,8603.0,0.0,0.0,0,0.0,2.0,2,0.0,0.0,0.0,718.0,718,False
2025,4,Q2,H1,mena,partners,Воздушныешары,0.0,2314.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,690.0,690,False
2025,4,Q2,H1,mena,partners,Кондитерскиеипекарни,1924.0,29354.0,0.0,0.0,0,1.0,3.0,4,0.0,0.0,0.0,3199.0,3199,False
2025,4,Q2,H1,mena,partners,Съедобныебукеты,0.0,2950.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,354.0,354,False
2025,4,Q2,H1,mena,partners,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,72318.0,0.0,0.0,72318,False
2025,4,Q2,H1,mena,partners,Цветы,16931.0,99181.0,1.0,9.0,10,3.0,14.0,17,0.0,0.0,3165.0,24230.0,27395,False
2025,4,Q2,H1,mena,retention,Аксессуары,0.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Вкусныенаборы,11951.0,22251.0,0.0,36.0,36,3.0,2.0,5,0.0,0.0,0.0,3741.0,3741,False
2025,4,Q2,H1,mena,retention,Воздушныешары,17516.0,73500.0,1.0,96.0,97,5.0,11.0,16,0.0,0.0,60.0,17992.0,18052,False
2025,4,Q2,H1,mena,retention,Декор,0.0,7105.0,0.0,20.0,20,0.0,2.0,2,0.0,0.0,0.0,1454.0,1454,False
2025,4,Q2,H1,mena,retention,Длядома,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Канцелярскиетовары,0.0,8388.0,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Картины,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Кондитерскиеипекарни,29703.0,140720.0,2.0,274.0,276,9.0,26.0,35,0.0,0.0,3596.0,38242.0,41838,False
2025,4,Q2,H1,mena,retention,Косметикаипарфюмерия,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Магазинычаяикофе,0.0,0.0,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Обувь,0.0,0.0,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Одежда,0.0,0.0,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Одеждадлядетей,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
2025,4,Q2,H1,mena,retention,Подарочныесертификаты,0.0,0.0,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False
