year,month,region_to,subdivision,category,revenue_first_transactions,revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,is_forecast,Quarter,Halfyear
2026,9,spain,retention,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,retention,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,retention,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,retention,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,spain,retention,Цветы,77115.95646500716,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,retention,Цветы,89744.74310786431,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,retention,Цветы,95726.17121500715,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,retention,Цветы,85478.00040151509,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,brand,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,brand,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,brand,Кондитерскиеипекарни,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,brand,Кондитерскиеипекарни,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,brand,Съедобныебукеты,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,brand,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,brand,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,brand,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,brand,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,brand,Товарыдляпраздника,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,brand,Товарыдляпраздника,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,brand,Товарыдляпраздника,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,brand,Цветы,120684.47628571426,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,brand,Цветы,101131.31038347758,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,brand,Цветы,123164.16496879507,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,brand,Цветы,114705.30782792205,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Воздушныешары,2433.8292032647364,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Воздушныешары,3013.1889447898593,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Воздушныешары,4181.93523963461,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Воздушныешары,4174.479968169962,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Комнатныерастения,4417.042750484383,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Комнатныерастения,4611.895755190356,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Комнатныерастения,2834.632592461887,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Комнатныерастения,2567.3235255679965,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Кондитерскиеипекарни,1084.978105590107,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Кондитерскиеипекарни,1248.1000340867308,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Кондитерскиеипекарни,4642.005087880116,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Кондитерскиеипекарни,1783.4269476918032,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Товарыдляпраздника,4917.244873990777,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Товарыдляпраздника,745.3600552422727,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Товарыдляпраздника,5192.287371269448,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Товарыдляпраздника,5084.834465695855,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Цветы,427449.98894036526,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Цветы,322491.2875475497,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Цветы,387361.93294967554,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Цветы,416457.65172409563,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,nan,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Аксессуары,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Аксессуары,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Аксессуары,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Воздушныешары,6788.864390605009,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Воздушныешары,6839.0851807454255,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Воздушныешары,6975.009950225941,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Воздушныешары,11479.423204255878,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Комнатныерастения,7293.962526742618,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Комнатныерастения,6674.3451652552085,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Комнатныерастения,614.7935190195218,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Комнатныерастения,4083.1847410047685,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Кондитерскиеипекарни,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Хендмейдихобби,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Цветы,246822.4832766955,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Цветы,253162.34201298695,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Цветы,222849.79193037513,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Цветы,296283.9061349207,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Комнатныерастения,3140.681707003285,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Комнатныерастения,3183.894589018388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Комнатныерастения,1607.8118773744316,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Комнатныерастения,1619.4267120148338,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Кондитерскиеипекарни,1026.5669191862335,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Кондитерскиеипекарни,1160.8947091408438,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Кондитерскиеипекарни,1802.1964198793376,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Кондитерскиеипекарни,1809.5880587682266,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Цветы,147008.99707070703,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Цветы,154236.15765007213,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Цветы,177669.96001316726,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Цветы,169494.43839935062,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Комнатныерастения,1578.4842742876324,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Комнатныерастения,1551.4554345024173,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Комнатныерастения,1554.6989671561676,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Комнатныерастения,5310.144364382595,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Кондитерскиеипекарни,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Товарыдляпраздника,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Хендмейдихобби,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Цветы,223778.18159523807,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Цветы,238983.22513095237,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Цветы,251443.9831132757,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Цветы,314087.0873457793,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Воздушныешары,10809.482175930281,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Воздушныешары,11307.065606236087,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Воздушныешары,11591.87280418194,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Воздушныешары,11260.54491774402,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Комнатныерастения,11195.702033730156,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Комнатныерастения,8511.287819444446,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Комнатныерастения,16293.088242063499,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Комнатныерастения,11858.737781746033,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Кондитерскиеипекарни,1636.2753010814693,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Кондитерскиеипекарни,1087.0047922014608,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Кондитерскиеипекарни,1728.0097416745027,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Кондитерскиеипекарни,1716.9114709255148,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Цветы,591122.8340138887,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Цветы,652397.8852420633,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Цветы,629224.0477083334,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Цветы,627713.3966250002,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,partners,Цветы,16266.855177680724,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,partners,Цветы,29244.99409956708,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,partners,Цветы,17254.61327062142,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,partners,Цветы,13121.262371309675,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,retention,Кондитерскиеипекарни,1576.00509048108,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,retention,Кондитерскиеипекарни,2079.714561973355,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,retention,Кондитерскиеипекарни,1993.082061973355,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,retention,Кондитерскиеипекарни,1977.6469485648338,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,retention,Цветы,70892.16199567098,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,retention,Цветы,74657.34923376619,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,retention,Цветы,84806.49632900428,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,retention,Цветы,71679.94086471859,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,brand,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,brand,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,brand,nan,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,brand,nan,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,brand,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,brand,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,brand,Кондитерскиеипекарни,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,brand,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,brand,Цветы,287313.245016997,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,brand,Цветы,290775.60633415205,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,brand,Цветы,254936.48526785712,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,brand,Цветы,244784.97138203465,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Воздушныешары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Воздушныешары,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Декор,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Комнатныерастения,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Комнатныерастения,19.035389957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Комнатныерастения,18.689711385836382,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Комнатныерастения,19.035389957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Кондитерскиеипекарни,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Кондитерскиеипекарни,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Косметикаипарфюмерия,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Товарыдляпраздника,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Товарыдляпраздника,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Хендмейдихобби,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_apps,Цветы,257491.73450101283,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_apps,Цветы,257665.82683037792,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_apps,Цветы,281294.67417363194,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_apps,Цветы,258592.27895159004,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,nan,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,nan,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Аксессуары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Аксессуары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Комнатныерастения,763.9990651799926,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Комнатныерастения,7249.8764779613675,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Комнатныерастения,1472.9343168504229,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Комнатныерастения,6538.618440262956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Кондитерскиеипекарни,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Кондитерскиеипекарни,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Кондитерскиеипекарни,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Косметикаипарфюмерия,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Косметикаипарфюмерия,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Товарыдляпраздника,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Товарыдляпраздника,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Товарыдляпраздника,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Хендмейдихобби,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Хендмейдихобби,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Хендмейдихобби,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Цветы,339214.65979556553,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Цветы,531118.3927041846,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Цветы,345254.0285807387,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
